flr,attacker_idxs,pred_idxs_1,pred_idxs_2,true_positive_1,true_positive_2,false_negative_1,false_negative_2,false_positive_1,false_positive_2,missed_idxs_1,missed_idxs_2,freq,t_score,num_dps,saved_pairwise_sim
1,"[0, 4, 7]","[0, 1, 4, 5, 7]",[0 1 4 7],1.0,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.95699683]
 [0.28071003]
 [0.        ]
 [0.15696826]
 [1.        ]
 [0.36586692]
 [0.10144817]
 [0.95653013]
 [0.16107992]
 [0.13592692]]","[600, 398, 169, 285, 600, 321, 201, 600, 313, 285]","[[1.         0.70675148 0.24650983 0.19738276 0.82792233 0.
  0.5532069  0.84532154 0.0665774  0.11814663 1.         0.79508854
  0.13250099 0.2079437  0.99108701 0.01067748 0.4371647  0.98539872
  0.08225988 0.05201481]
 [0.70810645 1.         0.22160304 0.26644742 0.61010067 0.00462054
  0.56449651 0.63263967 0.09111715 0.27827302 0.86038527 1.
  0.50607537 0.53365131 0.83027568 0.32593325 0.66551768 0.84756653
  0.46018633 0.48998086]
 [0.24820418 0.21974821 1.         0.76824215 0.03764996 0.49204616
  0.82227551 0.27494504 0.68589936 0.16830765 0.55369964 0.62704715
  1.         0.83866775 0.49102535 0.58169284 0.93445276 0.57679859
  0.75881663 0.4074659 ]
 [0.3025227  0.35958106 0.79814769 1.         0.16182953 0.23493162
  0.63341503 0.43093214 0.57960794 0.17219728 0.40079544 0.48219671
  0.76276323 1.         0.33193104 0.25156007 0.65550979 0.44943631
  0.5969998  0.17952593]
 [0.82159229 0.59388127 0.         0.         1.         0.22607004
  0.26602099 0.87293592 0.02379957 0.30753299 0.99099081 0.74820844
  0.         0.10738467 1.         0.         0.34154472 0.97868761
  0.         0.        ]
 [0.         0.         0.49090137 0.11960279 0.25352989 1.
  0.20495472 0.13637821 0.79366156 0.67572703 0.         0.
  0.17813752 0.         0.         1.         0.         0.
  0.73410973 0.50957927]
 [0.56100915 0.57011531 0.82498556 0.58552145 0.30442583 0.21883837
  1.         0.49287152 0.36292745 0.         0.70146539 0.73961167
  0.93242135 0.75846994 0.65447654 0.47525143 1.         0.71784675
  0.60841504 0.29462652]
 [0.83572174 0.6080291  0.2282105  0.30450708 0.86983807 0.08277931
  0.45182499 1.         0.         0.07952471 0.9863962  0.79155836
  0.23359556 0.32195633 0.98035558 0.07826294 0.50438911 1.
  0.13007446 0.05369267]
 [0.00864645 0.03022834 0.66565352 0.48621294 0.         0.78085559
  0.31136338 0.         1.         0.65231956 0.17556716 0.28827138
  0.57886177 0.52145611 0.11126259 0.76369337 0.33679438 0.16121918
  1.         0.71422628]
 [0.13354618 0.2875846  0.18098957 0.06404646 0.34376576 0.68138976
  0.         0.14844849 0.67835338 1.         0.36082311 0.49529108
  0.22344072 0.26875094 0.3329515  0.67286559 0.10334521 0.31517033
  0.7855104  1.        ]]"
2,"[6, 9]","[1, 2, 3, 5, 6, 9]",[1 2 5 6 9],1.0,1.0,0.0,0.0,0.5,0.375,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.        ]
 [0.61912759]
 [0.85539543]
 [0.64387092]
 [0.07466452]
 [0.74957876]
 [0.99976304]
 [0.45357565]
 [0.14779844]
 [1.        ]]","[126, 168, 281, 292, 252, 216, 600, 377, 125, 600]","[[1.         0.23208464 0.         0.48588755 0.82940046 0.07700942
  0.17745595 0.65323248 0.77403108 0.19640653 1.         0.81631471
  0.55660876 0.50745297 0.90672809 0.73970786 0.50744496 0.73062231
  0.89602476 0.492359  ]
 [0.13617381 1.         0.53807434 0.         0.07760944 0.60167998
  0.71067185 0.42699654 0.09560489 0.63304876 0.7757304  1.
  0.78006912 0.38019838 0.66938304 0.89131066 0.80706986 0.72071943
  0.68137669 0.78775106]
 [0.         0.58936207 1.         0.35568446 0.0931027  0.88994432
  0.32147425 0.35791251 0.33744221 0.28405865 0.5248596  0.8069699
  1.         0.45600922 0.48775568 0.93090357 0.61884566 0.6369173
  0.66144703 0.61756729]
 [0.4216761  0.         0.27521093 1.         0.24372806 0.24465755
  0.06690476 0.49544983 0.41080084 0.1663325  0.02973355 0.
  0.         1.         0.         0.         0.         0.34255924
  0.23665514 0.        ]
 [0.83308912 0.19775172 0.11271105 0.34223325 1.         0.
  0.22988908 0.58256798 0.91412893 0.25362657 0.87796718 0.64571328
  0.37458532 0.33582511 1.         0.5332882  0.39980169 0.55611455
  0.91141472 0.40144893]
 [0.09696573 0.65356151 0.8923238  0.34304165 0.         1.
  0.38510666 0.32915025 0.1965205  0.35896135 0.72967911 0.90754945
  0.93303632 0.4728002  0.62953979 1.         0.68654159 0.70159446
  0.72732335 0.67717127]
 [0.09748438 0.71778945 0.2555048  0.08985933 0.13634183 0.3104141
  1.         0.02475151 0.02370458 0.98401228 0.10421769 0.71262315
  0.35313488 0.0767817  0.16571061 0.45107994 1.         0.09155575
  0.08725654 0.99524928]
 [0.6098616  0.42690776 0.27760537 0.49537168 0.51998024 0.22856635
  0.         1.         0.63191048 0.         0.53975517 0.6091843
  0.42110739 0.42978241 0.42034119 0.50907446 0.14655044 1.
  0.56037589 0.13267077]
 [0.76403106 0.16044084 0.3081214  0.45304044 0.90834707 0.14242137
  0.07083723 0.65835169 1.         0.07183362 0.86534989 0.66204546
  0.59086322 0.49817276 0.91231758 0.65997867 0.35005327 0.66678008
  1.         0.34259434]
 [0.09589956 0.63299188 0.19451448 0.16620337 0.14171901 0.26284718
  0.98360645 0.         0.         1.         0.         0.65755343
  0.29698678 0.         0.09880504 0.38765393 0.99485417 0.
  0.         1.        ]]"
3,"[5, 9]","[2, 3, 5, 7, 8, 9]",[],1.0,0.0,0.0,1.0,0.5,0.0,[],"[5, 9]","[1, 1, 2, 1, 2, 1, 1, 1, 1, 1]","[[0.24757596]
 [0.1003579 ]
 [0.66716301]
 [1.        ]
 [0.39799731]
 [0.93722129]
 [0.        ]
 [0.85359798]
 [0.58283645]
 [0.7898502 ]]","[204, 144, 216, 375, 285, 600, 119, 315, 224, 600]","[[1.         0.80383787 0.76328799 0.         0.16599183 0.58780548
  0.63718117 0.28556076 0.33640448 0.76835117 1.         0.93830655
  0.91565963 0.39282865 0.71569362 0.6700257  0.87487847 0.65708149
  0.7604847  0.6750845 ]
 [0.84301819 1.         0.60149075 0.19973464 0.25149747 0.33552755
  0.84070754 0.5465511  0.49272427 0.49357871 0.94525156 1.
  0.85862903 0.4611797  0.7091967  0.52804944 0.93143361 0.73857888
  0.78396352 0.53044054]
 [0.77012809 0.51641823 1.         0.02889648 0.28734506 0.62019723
  0.39636016 0.32448996 0.20232887 0.71339617 0.91121967 0.83230937
  1.         0.36086516 0.70174994 0.7506839  0.77263126 0.64485282
  0.67826038 0.77690544]
 [0.         0.         0.         1.         0.74950272 0.1009287
  0.         0.69905589 0.75376796 0.         0.         0.
  0.         1.         0.46579465 0.         0.         0.59729464
  0.53854486 0.        ]
 [0.24578783 0.15417119 0.33635322 0.77346974 1.         0.11146439
  0.17994455 0.49767089 0.65002832 0.08672303 0.75299668 0.71530303
  0.75384112 0.71820344 1.         0.48926565 0.72667461 0.69069126
  0.84250086 0.47249394]
 [0.59865547 0.19154084 0.61919057 0.1245945  0.04331988 1.
  0.32104376 0.         0.04719482 0.90320398 0.52304553 0.23129337
  0.65765349 0.12237685 0.15028029 1.         0.29669549 0.02165033
  0.15983304 0.9707474 ]
 [0.72511157 0.84919082 0.52904552 0.24235359 0.31295281 0.47168463
  1.         0.31830078 0.46986793 0.51526577 0.90225568 0.93964155
  0.8312635  0.52568073 0.75423315 0.6198928  1.         0.63075446
  0.8177863  0.58628881]
 [0.30436658 0.44829181 0.32269949 0.70697753 0.45914576 0.
  0.12392487 1.         0.69732206 0.1206455  0.61169346 0.66642631
  0.61795815 0.72312581 0.59685637 0.23355483 0.46477111 1.
  0.75469381 0.31246461]
 [0.35989052 0.38855012 0.20766445 0.76248264 0.62669787 0.05607004
  0.32505513 0.70014141 1.         0.02584048 0.79590349 0.79255798
  0.73954923 0.76125016 0.84552283 0.50469681 0.80124235 0.81540198
  1.         0.48261529]
 [0.77062244 0.37338808 0.70776167 0.00980503 0.         0.90156187
  0.36648364 0.10572813 0.         1.         0.46487017 0.12854164
  0.65094289 0.         0.         0.96666838 0.12777908 0.
  0.         1.        ]]"
4,[4],"[3, 4, 5, 6, 8]",[0 3 4 8],1.0,1.0,0.0,0.0,0.4444444444444444,0.3333333333333333,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.27434343]
 [0.        ]
 [0.21117562]
 [1.        ]
 [0.89729221]
 [0.46243403]
 [0.36394034]
 [0.16198636]
 [0.70113256]
 [0.34635071]]","[162, 83, 304, 494, 600, 201, 257, 376, 283, 253]","[[1.         0.49748853 0.35787388 0.43754379 0.53050961 0.08605681
  0.13833448 0.55869815 0.68328493 0.32750681 1.         0.87620427
  0.70308759 0.58356347 0.65028927 0.5550702  0.55009436 0.74493292
  0.82641112 0.59615807]
 [0.37519444 1.         0.86877533 0.         0.         0.49495963
  0.65933782 0.66970944 0.20734548 0.67721922 0.86443661 1.
  0.87491636 0.45450368 0.50732766 0.73166027 0.7170724  0.76641358
  0.738019   0.72794154]
 [0.23307248 0.87394781 1.         0.10565418 0.00616106 0.50964671
  0.77482589 0.41219049 0.13921459 0.63068886 0.4471841  0.78732523
  1.         0.06166947 0.16232874 0.60833966 0.78208134 0.37779177
  0.37866704 0.69772353]
 [0.30066125 0.         0.06895564 1.         0.84255675 0.09490371
  0.25328678 0.         0.64366586 0.15299591 0.40983169 0.29403665
  0.28578209 1.         0.92343977 0.19818905 0.36664204 0.09136446
  0.66449257 0.24301019]
 [0.43578489 0.03346164 0.         0.84782501 1.         0.
  0.10259038 0.33535069 0.68210038 0.         0.22270206 0.
  0.         0.87992441 1.         0.         0.         0.
  0.69574177 0.        ]
 [0.18201486 0.63645899 0.63254737 0.34848845 0.25525392 1.
  0.68029186 0.28527919 0.28824487 0.25111007 0.48019285 0.71371474
  0.75424172 0.33900882 0.47437963 1.         0.69148742 0.41137887
  0.51055358 0.45154741]
 [0.         0.68202988 0.78120074 0.30302653 0.13336939 0.58543869
  1.         0.38235955 0.         0.31774311 0.         0.42572868
  0.73985181 0.00665359 0.         0.41305057 1.         0.18336338
  0.         0.18623647]
 [0.53386997 0.71941234 0.48015492 0.15048233 0.41582109 0.15650694
  0.43785838 1.         0.41016662 0.17228097 0.63829339 0.69750871
  0.5261012  0.090789   0.3619959  0.28552485 0.47898249 1.
  0.62555595 0.24405974]
 [0.63243851 0.26014548 0.16358426 0.66740185 0.69300362 0.07707657
  0.         0.35193389 1.         0.23738202 0.70677858 0.59588326
  0.43630263 0.60010234 0.76877352 0.29233423 0.24003214 0.55397553
  1.         0.44661969]
 [0.34073219 0.74550295 0.69686754 0.33217819 0.18425207 0.17971316
  0.42368409 0.23178    0.35580146 1.         0.24395362 0.53488267
  0.69605906 0.         0.15771615 0.12112851 0.31458012 0.00201852
  0.38668025 1.        ]]"
5,"[6, 8]","[0, 2, 3, 6, 8]",[0 2 6 8],1.0,1.0,0.0,0.0,0.375,0.25,[],[],"[1, 1, 1, 1, 1, 1, 2, 2, 1, 2]","[[0.98917141]
 [0.        ]
 [0.59028713]
 [0.4731302 ]
 [0.074753  ]
 [0.22456311]
 [0.8949251 ]
 [0.00366198]
 [0.79623437]
 [0.34526006]]","[296, 104, 250, 348, 251, 286, 600, 83, 600, 376]","[[1.         0.         0.58756856 0.27120192 0.         0.
  0.8101031  0.00260886 0.46110101 0.2370112  1.         0.26897507
  0.68565302 0.48418635 0.17182065 0.16316906 0.81936242 0.28912718
  0.81953843 0.52743821]
 [0.07569164 1.         0.42012341 0.36442868 0.81648995 0.86320346
  0.1483872  0.84825593 0.1049242  0.40229609 0.38838145 1.
  0.6559637  0.3810015  0.79025055 0.79593267 0.27857835 0.86525761
  0.31250294 0.5416388 ]
 [0.63433578 0.44377639 1.         0.0922907  0.38673381 0.2227141
  0.6023415  0.38248401 0.34645757 0.28834586 0.72239279 0.63685736
  1.         0.25408553 0.55382736 0.3370103  0.61538518 0.60630665
  0.64953534 0.56034921]
 [0.28814566 0.32836806 0.         1.         0.60346048 0.17598619
  0.00586824 0.55903903 0.174981   0.83510126 0.38930376 0.12406164
  0.         1.         0.31701979 0.00923619 0.0169668  0.33414481
  0.08412288 0.78110301]
 [0.         0.80146225 0.30829913 0.59402195 1.         0.51569119
  0.06614208 0.93664584 0.13957212 0.57136722 0.27544581 0.78066959
  0.5579942  0.49531292 1.         0.44291402 0.24562518 0.92513798
  0.28789361 0.57030679]
 [0.14354291 0.87324537 0.24914568 0.27746952 0.58521032 1.
  0.29544062 0.58026625 0.14901995 0.36981079 0.         0.70853441
  0.10288604 0.         0.23908171 1.         0.         0.27219462
  0.         0.19759589]
 [0.81342317 0.09475682 0.55932391 0.         0.08246895 0.19173838
  1.         0.         0.70569374 0.         0.79050802 0.
  0.4949157  0.03706922 0.         0.02949669 1.         0.
  0.98838745 0.        ]
 [0.08139627 0.84879793 0.3585243  0.58420532 0.9416504  0.54863173
  0.06260478 1.         0.15070771 0.58152397 0.48221803 0.88269655
  0.675293   0.59035997 0.93767389 0.55638318 0.37194783 1.
  0.41995012 0.70739171]
 [0.52818168 0.15216691 0.35462742 0.2604842  0.24667583 0.13007623
  0.73774303 0.19264989 1.         0.10889792 0.78435122 0.01806067
  0.52577432 0.0755848  0.02734085 0.         0.9880345  0.0483602
  1.         0.02566009]
 [0.25035072 0.36465562 0.211361   0.83412789 0.57886112 0.27705487
  0.         0.5894565  0.         1.         0.50280524 0.42359554
  0.47621342 0.80547504 0.48325063 0.29352173 0.09278829 0.59479217
  0.14214051 1.        ]]"
6,"[1, 5, 7]","[0, 1, 4, 5, 7]",[1 4 5 7],1.0,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.61156778]
 [0.99227354]
 [0.01478667]
 [0.        ]
 [0.61249245]
 [1.        ]
 [0.11880013]
 [0.79632868]
 [0.43868287]
 [0.20442526]]","[239, 600, 170, 221, 155, 600, 139, 600, 259, 219]","[[1.         0.14314916 0.36139342 0.18418774 0.13141341 0.35522412
  0.39074577 0.19201447 0.7344754  0.38182021 1.         0.52923974
  0.52017303 0.4123291  0.31510142 0.47359081 0.61438191 0.5955629
  0.64602976 0.54438416]
 [0.         1.         0.         0.03657985 0.52451335 0.78961124
  0.00473333 0.67198643 0.         0.08726756 0.         1.
  0.         0.         0.47002871 0.92305936 0.         0.93145005
  0.         0.        ]
 [0.25470508 0.         1.         0.93301077 0.         0.
  0.6919147  0.25977535 0.65827672 0.526806   0.04219014 0.06028871
  1.         0.93579401 0.06151718 0.         0.72521387 0.16036233
  0.70376679 0.4743868 ]
 [0.10000703 0.08931151 0.93667735 1.         0.15207069 0.04191858
  0.76087609 0.17735975 0.55923845 0.57350712 0.01979488 0.21479587
  0.94635075 1.         0.31256416 0.22990341 0.77234927 0.2253642
  0.67291538 0.55244971]
 [0.10124131 0.57842627 0.11338472 0.20468214 1.         0.46891088
  0.55658082 0.24366219 0.2090847  0.58145521 0.11887273 0.67902995
  0.39515506 0.4697731  1.         0.74562805 0.65681922 0.60236543
  0.26818109 0.73108152]
 [0.25757044 0.79242539 0.01337594 0.         0.40900488 1.
  0.         0.52655377 0.10055889 0.         0.13881778 0.94074471
  0.1804472  0.24467474 0.67653415 1.         0.25069517 0.85353103
  0.12829224 0.18764506]
 [0.30056245 0.02097202 0.69694144 0.75115758 0.50803425 0.00297984
  1.         0.05955524 0.53372929 0.84090405 0.180861   0.
  0.70758452 0.71007447 0.43335536 0.02705756 1.         0.
  0.5430071  0.7930013 ]
 [0.11232593 0.69122154 0.30318303 0.18076026 0.19696259 0.54827499
  0.10002006 1.         0.02030467 0.14330092 0.22107654 0.93784862
  0.18989547 0.10554483 0.40472786 0.82756801 0.09334181 1.
  0.16048206 0.0796194 ]
 [0.70224189 0.03913109 0.67164877 0.5519632  0.14284591 0.12403819
  0.54454378 0.         1.         0.30061127 0.37773482 0.17242275
  0.73911576 0.65526443 0.         0.06328372 0.62180307 0.23370687
  1.         0.25118614]
 [0.33792386 0.16238998 0.56575226 0.58594694 0.56678342 0.06986352
  0.85157678 0.16483652 0.33203629 1.         0.35533969 0.33391153
  0.62743356 0.6203432  0.70423935 0.29740289 0.86212055 0.32383018
  0.39730547 1.        ]]"
7,"[0, 5, 7, 8, 9]","[0, 2, 5, 6, 7, 8, 9]",[],1.0,0.0,0.0,1.0,0.4,0.0,[],"[0, 5, 7, 8, 9]","[1, 2, 1, 1, 1, 1, 2, 1, 3, 1]","[[0.71113616]
 [0.30578389]
 [0.59070869]
 [0.21538339]
 [0.27307456]
 [1.        ]
 [0.51002676]
 [0.59036561]
 [0.83125583]
 [0.81533134]]","[600, 239, 276, 284, 180, 600, 292, 600, 600, 600]","[[1.         0.57493867 0.15432599 0.         0.23492899 0.57921924
  0.05243716 0.62861312 0.73030983 0.68135276 1.         0.48555002
  0.04530526 0.         0.13315232 0.89231929 0.         0.9579951
  0.88271561 0.88918504]
 [0.61005006 1.         0.12870603 0.52506122 0.40324489 0.
  0.30594948 0.76314768 0.62643583 0.52569599 0.51418203 1.
  0.         0.59750106 0.13793245 0.27115035 0.25975175 0.51036127
  0.44564128 0.27226725]
 [0.12518419 0.01752587 1.         0.59381714 0.26939495 0.39562297
  0.92733797 0.         0.04175568 0.08965206 0.09843935 0.
  1.         0.53253937 0.         0.145147   0.93446146 0.06141751
  0.11922659 0.11445202]
 [0.         0.48229732 0.60734787 1.         0.45755427 0.0676687
  0.78920795 0.48185152 0.         0.16664352 0.         0.57377951
  0.50498926 1.         0.18660665 0.027223   0.71158644 0.07547496
  0.         0.        ]
 [0.37090317 0.4651221  0.41925595 0.55396183 1.         0.1646901
  0.42143854 0.5306963  0.05574098 0.67460248 0.62064777 0.60050556
  0.53658569 0.6440406  1.         0.64412659 0.55812931 0.70577092
  0.63311555 0.68943606]
 [0.61397704 0.         0.46401636 0.14468225 0.06805749 1.
  0.22224259 0.39616216 0.45464597 0.55371644 0.90193107 0.29708781
  0.17556852 0.11405485 0.25939058 1.         0.05507061 0.93184376
  0.88075066 0.93267331]
 [0.05095856 0.24227607 0.92964893 0.78887908 0.29528924 0.15088975
  1.         0.11026046 0.04442678 0.         0.03618387 0.24448836
  0.9331101  0.72202236 0.02682816 0.         1.         0.
  0.03708027 0.0186454 ]
 [0.61581519 0.73292455 0.         0.46399623 0.40959252 0.31911037
  0.08103415 1.         0.51669043 0.75299036 0.96502772 0.56831262
  0.17250374 0.23026243 0.44022983 0.9376931  0.13616694 1.
  0.90324073 0.95298273]
 [0.76515041 0.64540502 0.19334616 0.12918763 0.         0.48233846
  0.16917145 0.59314806 1.         0.61952494 0.91588656 0.57899655
  0.33110344 0.28282492 0.39875063 0.90609524 0.28349193 0.91665227
  1.         0.86658018]
 [0.68085549 0.4821825  0.1186043  0.16534313 0.60365292 0.51277359
  0.         0.76084607 0.56239854 1.         0.92498319 0.47832297
  0.36519273 0.32304436 0.51959073 0.94995578 0.31072586 0.96177094
  0.87406241 1.        ]]"
8,[0],"[0, 1, 3, 7, 8]",[],1.0,0.0,0.0,1.0,0.4444444444444444,0.0,[],[0],"[4, 1, 1, 2, 1, 1, 1, 1, 1, 2]","[[0.87344187]
 [0.69132358]
 [0.10819672]
 [0.24523934]
 [0.0307965 ]
 [0.        ]
 [0.05738586]
 [0.17900805]
 [0.99138343]
 [0.16020883]]","[600, 309, 251, 144, 230, 404, 250, 116, 443, 304]","[[1.         0.19281328 0.21136284 0.3979824  0.0314189  0.54957
  0.31683416 0.38240103 0.03573699 0.21380029 1.         0.
  0.16292302 0.06427082 0.13421848 0.56811204 0.3787943  0.14049225
  0.         0.        ]
 [0.1351229  1.         0.         0.         0.61888204 0.02540346
  0.1733244  0.         0.64257136 0.75543143 0.5408974  1.
  0.50387677 0.30082222 0.79162224 0.47762909 0.68614634 0.4328811
  0.6514261  0.80360908]
 [0.30318657 0.17537048 1.         0.75387434 0.24223354 0.73423474
  0.75014282 0.48057424 0.22810946 0.22474812 0.58584646 0.46534235
  1.         0.83854635 0.75247254 0.84751428 0.83586404 0.75723891
  0.50523841 0.57053524]
 [0.43744323 0.         0.70153189 1.         0.         0.67990061
  0.58507528 0.77942641 0.40185239 0.         0.57580924 0.42308328
  0.87638045 1.         0.7352909  0.85196249 0.79870021 0.90340358
  0.67227165 0.53038818]
 [0.16998178 0.69518902 0.26506702 0.20021868 1.         0.58243785
  0.44634504 0.13894675 0.28034605 0.75249789 0.69350991 0.83932447
  0.82289308 0.75263301 1.         0.85035904 0.83217219 0.81765865
  0.64599603 0.92646388]
 [0.53287637 0.05670186 0.68806547 0.69018031 0.49467124 1.
  0.67749877 0.48306191 0.         0.26764906 0.74223506 0.32091838
  0.81605586 0.76676741 0.74771286 1.         0.74695289 0.71488891
  0.40316712 0.55612576]
 [0.37255721 0.29139745 0.7402829  0.64433843 0.40661637 0.71438905
  1.         0.62831769 0.11438802 0.20075048 0.65199713 0.61702993
  0.81415317 0.70231603 0.73441521 0.76248227 1.         0.76577608
  0.43979447 0.50011526]
 [0.4132376  0.1133028  0.44147849 0.80441802 0.04537217 0.52642395
  0.61551484 1.         0.38867127 0.2193295  0.68473576 0.54690498
  0.82002673 0.90647005 0.81106955 0.82477895 0.84664118 1.
  0.63320372 0.69913874]
 [0.         0.65404995 0.09401514 0.42106143 0.12908339 0.
  0.         0.33269622 1.         0.49122811 0.         0.24074946
  0.         0.13487522 0.         0.         0.         0.
  1.         0.11499946]
 [0.18497818 0.76337719 0.09042206 0.03248888 0.70059179 0.26793255
  0.0978666  0.14817888 0.49142502 1.         0.61178049 0.83393083
  0.66301629 0.51873851 0.9193564  0.71127489 0.65358248 0.68156654
  0.65642553 1.        ]]"
9,"[5, 6]","[0, 1, 5, 6, 7, 9]",[],1.0,0.0,0.0,1.0,0.5,0.0,[],"[5, 6]","[1, 1, 2, 2, 2, 1, 2, 1, 1, 1]","[[0.61850099]
 [1.        ]
 [0.2442324 ]
 [0.19392201]
 [0.10783475]
 [0.98896549]
 [0.79509615]
 [0.76969662]
 [0.        ]
 [0.54851454]]","[215, 293, 162, 221, 169, 600, 600, 370, 114, 286]","[[1.         0.15425532 0.16944428 0.24129347 0.25157279 0.
  0.19559064 0.79998388 0.43635505 0.65595405 1.         0.37628661
  0.59051376 0.69668849 0.60901344 0.12835142 0.32125598 0.88514905
  0.67608816 0.73962841]
 [0.20277315 1.         0.15937149 0.         0.         0.79488
  0.33178833 0.21798824 0.         0.07382663 0.69240313 1.
  0.66242112 0.65619609 0.59494246 0.77409257 0.90126002 0.62582718
  0.53625739 0.54999613]
 [0.39992394 0.35568387 1.         0.35729686 0.50305432 0.39048051
  0.86690359 0.16923849 0.77472879 0.17379878 0.76462119 0.60653467
  1.         0.77793896 0.81539064 0.53744847 0.7627728  0.62351995
  0.91809042 0.47549763]
 [0.41777427 0.18590529 0.31736199 1.         0.88533864 0.47076718
  0.39463631 0.13321138 0.60490843 0.2065666  0.7920536  0.52205658
  0.73514581 1.         0.95409137 0.40240913 0.53986928 0.5932406
  0.80331951 0.52592901]
 [0.35293181 0.08281313 0.40533566 0.87081853 1.         0.45398482
  0.40261383 0.07339053 0.73771501 0.38686411 0.739032   0.45179209
  0.78563638 0.95530517 1.         0.41820919 0.50844028 0.52797969
  0.86226712 0.54399807]
 [0.         0.78239676 0.15637378 0.31034928 0.3684551  1.
  0.18135782 0.         0.19299274 0.         0.         0.47447638
  0.07681096 0.         0.         1.         0.67673888 0.
  0.         0.        ]
 [0.36977341 0.44461898 0.85567264 0.38195739 0.4586548  0.3586225
  1.         0.09913766 0.71220681 0.27534298 0.59281418 0.87988899
  0.75241573 0.59737075 0.55818802 0.8309631  1.         0.54045154
  0.62473938 0.45259845]
 [0.82604931 0.27850752 0.         0.01767139 0.0679109  0.13031663
  0.         1.         0.39689897 0.50034496 0.86823709 0.12956979
  0.24859777 0.31933465 0.18867692 0.         0.12117326 1.
  0.45084754 0.59286899]
 [0.46868967 0.         0.70609241 0.51468598 0.71403326 0.23928832
  0.65373907 0.34631044 1.         0.41636169 0.74877741 0.27069027
  0.88948061 0.7774997  0.83995429 0.32395862 0.51484757 0.62875021
  1.         0.47921694]
 [0.70458993 0.1563574  0.01812283 0.11222735 0.39107318 0.14136447
  0.20581486 0.50669222 0.46836936 1.         0.71465242 0.
  0.         0.24218804 0.25127582 0.04473904 0.         0.61108364
  0.26412237 1.        ]]"
