flr,attacker_idxs,pred_idxs_1,pred_idxs_2,true_positive_1,true_positive_2,false_negative_1,false_negative_2,false_positive_1,false_positive_2,missed_idxs_1,missed_idxs_2,freq,t_score,num_dps,saved_pairwise_sim
1,[4],"[0, 4, 5, 7, 9]",[5 7 8 9],1.0,0.0,0.0,1.0,0.4444444444444444,0.4444444444444444,[],[4],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.46185766]
 [0.18349564]
 [0.00757781]
 [0.        ]
 [1.        ]
 [0.72317877]
 [0.00696882]
 [0.34450307]
 [0.23089976]
 [0.25419499]]","[321, 398, 169, 285, 600, 321, 201, 250, 313, 285]","[[1.         0.73519453 0.12546545 0.03319244 0.79519081 0.24255084
  0.43221295 0.         0.12287192 0.6368014  1.         0.94052162
  0.69133194 0.62447555 0.82542706 0.53036999 0.7772032  0.59100099
  0.63542911 0.66898267]
 [0.7304224  1.         0.30734924 0.29901135 0.86144001 0.
  0.73306872 0.09314666 0.05793942 0.29403618 0.91488448 1.
  0.54436986 0.58457343 0.88140766 0.32794398 0.74446652 0.44996934
  0.44799064 0.42330997]
 [0.12316573 0.31782152 1.         0.70508346 0.31287733 0.37105054
  0.78688803 0.85029472 0.54112903 0.05955738 0.70600335 0.69674114
  1.         0.85786661 0.55269215 0.60002022 0.92481346 0.91400341
  0.77131397 0.4136572 ]
 [0.21086514 0.43796244 0.75991238 1.         0.352166   0.19996767
  0.59334507 0.5775251  0.53193964 0.23439819 0.47828538 0.5966896
  0.79268046 1.         0.41479673 0.34754491 0.72356629 0.71440637
  0.64425851 0.25881007]
 [0.78318545 0.85591458 0.27450802 0.15978305 1.         0.10918426
  0.65750946 0.08571459 0.         0.34440978 0.62827558 0.82353802
  0.         0.10307502 1.         0.         0.47117888 0.
  0.         0.        ]
 [0.22890064 0.         0.36139539 0.00217771 0.1433452  1.
  0.11995943 0.60122286 0.68322265 0.70533284 0.         0.
  0.10580649 0.         0.         1.         0.         0.58358739
  0.68728013 0.57661761]
 [0.39466788 0.72045557 0.7733919  0.46884282 0.65508039 0.07837536
  1.         0.60605044 0.25528427 0.         0.71921179 0.77495566
  0.9005146  0.74923545 0.68700705 0.40813076 1.         0.81987247
  0.59341025 0.21765019]
 [0.         0.1092     0.85068736 0.48240541 0.13633979 0.60828207
  0.6304847  1.         0.75296083 0.18089872 0.35206199 0.3910965
  0.85696518 0.67433961 0.25601009 0.69019322 0.77357657 1.
  0.7901988  0.2779249 ]
 [0.07145727 0.02037275 0.51550546 0.39294292 0.         0.67059048
  0.26052896 0.73848018 1.         0.58942892 0.31610982 0.27639562
  0.54960523 0.51966512 0.11903182 0.72450374 0.3948112  0.75157165
  1.         0.68891454]
 [0.61278479 0.26067766 0.         0.         0.33976003 0.6914091
  0.         0.12673544 0.58651694 1.         0.52300076 0.41928938
  0.1129096  0.23122069 0.32325851 0.71347957 0.1054636  0.34319247
  0.7610306  1.        ]]"
2,[7],"[1, 4, 5, 7, 9]",[0 3 6 7 8],1.0,1.0,0.0,0.0,0.4444444444444444,0.4444444444444444,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.15975879]
 [1.        ]
 [0.41511254]
 [0.        ]
 [0.6906427 ]
 [0.43960225]
 [0.21645868]
 [0.41912557]
 [0.29352203]
 [0.46754113]]","[231, 443, 151, 230, 224, 126, 292, 600, 275, 375]","[[1.         0.07131572 0.02239833 0.71253692 0.03866526 0.39154265
  0.66529967 0.37797187 0.76608638 0.6379372  1.         0.13285986
  0.10360583 0.79817022 0.22578859 0.54585325 0.72596524 0.56114944
  0.82157133 0.66385801]
 [0.         1.         0.62453647 0.         0.55128001 0.44518544
  0.         0.19269766 0.         0.4287697  0.         1.
  0.         0.         0.35148381 0.         0.         0.
  0.         0.31397681]
 [0.05209579 0.66190529 1.         0.24184327 0.36127307 0.44071101
  0.24351024 0.67069897 0.01629039 0.15214223 0.60354353 0.61648198
  1.         0.73222601 0.7207319  0.78053903 0.7379688  0.77961232
  0.54444054 0.50515379]
 [0.69046204 0.         0.15804597 1.         0.07289728 0.26716798
  0.77402443 0.66668786 0.73064109 0.42560433 0.85472012 0.37582047
  0.56419506 1.         0.65709618 0.81606294 0.87365533 0.78396953
  0.84783583 0.71731172]
 [0.18478731 0.64662175 0.44138961 0.26988335 1.         0.36720408
  0.29208022 0.16388193 0.28440322 0.50232241 0.59419082 0.70523738
  0.66903114 0.75030239 1.         0.74584114 0.67172044 0.54548148
  0.62629679 0.74546416]
 [0.46199528 0.54441238 0.48997704 0.39823281 0.34018324 1.
  0.41041852 0.50954922 0.10294233 0.22671524 0.79433399 0.60730479
  0.77528755 0.88427816 0.78041166 1.         0.8226402  0.66849328
  0.68085697 0.69083735]
 [0.65819129 0.05159214 0.20323989 0.785683   0.14745994 0.31905049
  1.         0.70272542 0.70386263 0.13676022 0.75925583 0.23820271
  0.47951686 0.84579913 0.44978594 0.65593618 1.         0.72182058
  0.8031186  0.35542366]
 [0.36913169 0.23961595 0.65555545 0.68605904 0.         0.43744088
  0.70477068 1.         0.2784353  0.         0.49391046 0.
  0.42535246 0.65389689 0.         0.15581676 0.634838   1.
  0.42633355 0.        ]
 [0.7694362  0.08461519 0.         0.75343289 0.16822149 0.
  0.71417393 0.29873494 1.         0.63410624 0.82873946 0.16769604
  0.01135298 0.79709869 0.31568319 0.32358735 0.78489662 0.52253514
  1.         0.65582188]
 [0.63279161 0.46196808 0.11315203 0.45898667 0.4047759  0.11302338
  0.14269948 0.         0.62351465 1.         0.7778173  0.60679814
  0.26046072 0.74041771 0.67902284 0.54875938 0.51503354 0.42683882
  0.76298378 1.        ]]"
3,[5],"[1, 3, 5, 7, 9]",[1 2 7 8 9],1.0,0.0,0.0,1.0,0.4444444444444444,0.5555555555555556,[],[5],"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[[0.        ]
 [0.7146566 ]
 [0.42600141]
 [0.66365781]
 [0.38469702]
 [0.54953652]
 [0.20101439]
 [1.        ]
 [0.49132633]
 [0.72976677]]","[110, 257, 294, 286, 341, 600, 282, 284, 313, 193]","[[1.         0.37970832 0.41449379 0.03479215 0.49178705 0.82439141
  0.53869529 0.00128514 0.31426596 0.10255409 1.         0.65030604
  0.80385352 0.52582115 0.69324302 0.77274291 0.78746238 0.65708491
  0.81248946 0.50024203]
 [0.40236694 1.         0.56371113 0.         0.         0.26590032
  0.56066206 0.76282156 0.50604286 0.20050559 0.39402053 1.
  0.57743959 0.00599534 0.         0.13397684 0.48137095 0.80160098
  0.55479335 0.34704542]
 [0.48734443 0.60351235 1.         0.16341791 0.09122677 0.20721588
  0.46433583 0.55268616 0.71288795 0.35282864 0.78443259 0.73200813
  1.         0.6168157  0.45663231 0.4507598  0.75337458 0.82108057
  0.90195881 0.56291028]
 [0.14579536 0.08145083 0.15441854 1.         0.72079845 0.3821556
  0.21260335 0.55381061 0.4673541  0.12538052 0.45447076 0.34007512
  0.59887385 1.         0.67610704 0.5227967  0.60376851 0.71737261
  0.66724346 0.4250427 ]
 [0.51035153 0.         0.         0.69604071 1.         0.63586872
  0.45484486 0.2175433  0.21430729 0.02715249 0.6512534  0.34393668
  0.43790884 0.67993279 1.         0.79784853 0.75415752 0.6067669
  0.52191867 0.43703685]
 [0.82416549 0.23708729 0.09339268 0.30096889 0.62157681 1.
  0.40087212 0.         0.17313678 0.         0.5452657  0.
  0.         0.17001958 0.64420353 1.         0.38832015 0.
  0.         0.        ]
 [0.56166213 0.5667075  0.41867429 0.15457792 0.46234642 0.43143231
  1.         0.39239842 0.         0.1611369  0.79371103 0.70951262
  0.78219118 0.66571773 0.7901149  0.70329551 1.         0.83015462
  0.67660289 0.51493499]
 [0.         0.75351238 0.48846347 0.49517989 0.18683229 0.
  0.35974014 1.         0.65593014 0.28895564 0.52355743 0.84092801
  0.77380714 0.65867951 0.51942795 0.30564159 0.75687059 1.
  0.79840521 0.56652996]
 [0.34840641 0.51283991 0.68841372 0.42810199 0.22511876 0.21531329
  0.         0.67348045 1.         0.30557208 0.78462812 0.70490953
  0.89753647 0.66778896 0.51699729 0.42598525 0.61729931 0.83334489
  1.         0.59807806]
 [0.33000378 0.38050066 0.44819048 0.26219407 0.24617564 0.25440052
  0.34092619 0.46984571 0.45440527 1.         0.         0.24603105
  0.20419204 0.         0.00915732 0.         0.         0.37572581
  0.29980555 1.        ]]"
4,[5],"[1, 2, 3, 5, 6, 7, 8]",[1 3 6 8],1.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444444,[],[5],"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[[0.06913715]
 [0.82331141]
 [0.61346882]
 [0.55933744]
 [0.24895651]
 [0.83396182]
 [0.55906787]
 [0.95587905]
 [1.        ]
 [0.        ]]","[116, 199, 289, 292, 201, 600, 139, 204, 300, 204]","[[1.         0.01698207 0.49280573 0.35050151 0.63131795 0.66135838
  0.30259326 0.48042289 0.04985162 0.59093192 1.         0.57280032
  0.80131277 0.67765175 0.86945389 0.66713942 0.7162861  0.8612946
  0.62752419 0.82816618]
 [0.05024102 1.         0.32998887 0.5654097  0.17286924 0.08199848
  0.35992121 0.25365066 0.74390345 0.18843991 0.02408422 1.
  0.13782271 0.73094692 0.07113351 0.14909811 0.46641932 0.34688799
  0.89871803 0.09780824]
 [0.5111705  0.3316359  1.         0.21159203 0.59756362 0.4185374
  0.4023901  0.70892773 0.19600773 0.04678573 0.7901652  0.60141337
  1.         0.56123496 0.81170781 0.60784441 0.65976211 0.9134594
  0.61319426 0.47025546]
 [0.28987544 0.5082046  0.1056154  1.         0.         0.12161104
  0.61382952 0.09112165 0.52630787 0.70316482 0.22410874 0.71651369
  0.         1.         0.         0.10345186 0.65180945 0.28285971
  0.73397189 0.57537898]
 [0.59690407 0.06399412 0.54346868 0.         1.         0.88579852
  0.02951999 0.53753898 0.09781446 0.24947212 0.83015874 0.47100553
  0.76804486 0.45949003 1.         0.75813509 0.55650545 0.81331609
  0.52347929 0.548664  ]
 [0.64359076 0.         0.36503862 0.15445044 0.89006805 1.
  0.         0.32906966 0.         0.46192089 0.10635651 0.
  0.0030973  0.         0.50089083 1.         0.         0.
  0.         0.        ]
 [0.32209647 0.35603358 0.3972788  0.65667581 0.13719635 0.07642285
  1.         0.43330209 0.54829684 0.49573236 0.46136887 0.55656547
  0.38837399 0.72536729 0.35282778 0.29285431 1.         0.58899415
  0.6863397  0.59349338]
 [0.4746575  0.21894302 0.6946413  0.15949187 0.57232757 0.35544293
  0.41052907 1.         0.49751186 0.         0.80842839 0.6051392
  0.88682511 0.5885033  0.80181745 0.48555868 0.70099741 1.
  0.71329449 0.48817131]
 [0.         0.72102819 0.12203466 0.54401733 0.13154352 0.
  0.51091995 0.47695163 1.         0.31454399 0.         0.88097104
  0.01669718 0.70327516 0.01665831 0.         0.55644176 0.44268569
  1.         0.16933267]
 [0.58639277 0.15069977 0.         0.72549424 0.30593047 0.48307199
  0.47546813 0.         0.34148822 1.         0.81381106 0.57207991
  0.45649422 0.80885137 0.62410551 0.5964073  0.7679925  0.59845697
  0.66474872 1.        ]]"
5,[8],"[0, 2, 3, 5, 7, 8]",[0 1 2 3 5 7 9],1.0,0.0,0.0,1.0,0.5555555555555556,0.7777777777777778,[],[8],"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[[1.        ]
 [0.28476546]
 [0.68598019]
 [0.54704488]
 [0.        ]
 [0.86678233]
 [0.08958065]
 [0.53126509]
 [0.97939041]
 [0.19763025]]","[302, 257, 260, 282, 180, 261, 393, 104, 600, 267]","[[1.         0.         0.52000228 0.68437491 0.53473525 0.37252707
  0.         0.38696272 0.18506955 0.29427925 1.         0.32324119
  0.60690305 0.6725427  0.64658579 0.72935476 0.13278226 0.55170788
  0.17475756 0.627699  ]
 [0.10174669 1.         0.19814836 0.46874114 0.38155148 0.5234632
  0.35220395 0.56862142 0.10468282 0.33192442 0.34332063 1.
  0.3699663  0.56528615 0.39556135 0.74422673 0.51505853 0.73531852
  0.19924251 0.64109562]
 [0.55884795 0.17956467 1.         0.42571081 0.15264228 0.
  0.08092878 0.7381081  0.22739011 0.55736728 0.60282057 0.34395838
  1.         0.60222873 0.11887206 0.41472195 0.         0.78283215
  0.16618708 0.59075808]
 [0.69902697 0.43602031 0.40414909 1.         0.56758924 0.40852265
  0.07565047 0.28316161 0.         0.         0.71416736 0.60894201
  0.65636017 1.         0.54931953 0.67667097 0.33288669 0.56955447
  0.27965807 0.45052663]
 [0.52690944 0.29991805 0.06252047 0.53891124 1.         0.1314188
  0.50776486 0.         0.51866799 0.10558288 0.82483499 0.69125771
  0.56776965 0.74409725 1.         0.7665433  0.67107206 0.64896176
  0.59097966 0.79737875]
 [0.44093908 0.52732596 0.03057331 0.44735512 0.23891984 1.
  0.3441264  0.5325156  0.09724486 0.31369199 0.67204154 0.68058585
  0.2980703  0.55114507 0.42922962 1.         0.6106972  0.66731175
  0.         0.69653873]
 [0.         0.27882701 0.         0.03065115 0.5159074  0.26386749
  1.         0.13781342 0.8574829  0.07111663 0.45699545 0.68707145
  0.38029036 0.52146052 0.5844601  0.79883872 1.         0.63228358
  0.55403797 0.71075817]
 [0.37665131 0.51168066 0.71025419 0.23562    0.         0.46648435
  0.12331124 1.         0.05262587 0.79661285 0.52889743 0.71334569
  0.77412777 0.4817785  0.25570443 0.71148169 0.38284809 1.
  0.13276675 0.862192  ]
 [0.22290043 0.04953918 0.19838243 0.         0.54860504 0.03381129
  0.86409886 0.11154902 1.         0.03995087 0.         0.
  0.         0.         0.         0.         0.13693996 0.
  1.         0.        ]
 [0.41288241 0.38124464 0.59933021 0.12755896 0.26820717 0.35916365
  0.22722439 0.83359301 0.16241374 1.         0.68569146 0.68773646
  0.65805598 0.46856338 0.65486929 0.78857965 0.61001513 0.88929122
  0.30330367 1.        ]]"
6,"[1, 4]","[0, 2, 4, 5, 7]",[1 3 4 6],0.5,1.0,0.5,0.0,0.5,0.25,[1],[],"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1]","[[0.5445552 ]
 [0.39474654]
 [0.68903107]
 [0.14828695]
 [0.65266372]
 [0.69030983]
 [0.15983979]
 [1.        ]
 [0.        ]
 [0.22575474]]","[153, 600, 204, 259, 600, 252, 398, 348, 162, 291]","[[1.         0.23045083 0.51574018 0.28905023 0.25797235 0.66090165
  0.54475634 0.52306946 0.47149145 0.30804026 1.         0.63224905
  0.83374319 0.65400934 0.74782301 0.91706569 0.81013494 0.66736725
  0.77538552 0.46031926]
 [0.00692313 1.         0.         0.48788881 0.66443208 0.08184513
  0.79022013 0.         0.30893122 0.2526684  0.12345584 1.
  0.         0.39003362 0.87850833 0.         0.72306305 0.
  0.         0.        ]
 [0.37507932 0.         1.         0.4597066  0.23299696 0.67094354
  0.11480804 0.44582352 0.52832678 0.74635801 0.77383161 0.42926768
  1.         0.7743103  0.55947332 0.80136114 0.59247427 0.57536644
  0.76845749 0.61245477]
 [0.07314754 0.48264406 0.45417319 1.         0.83348148 0.22861191
  0.64368624 0.10793188 0.03263184 0.13610806 0.3710513  0.53480316
  0.69841472 1.         0.61173298 0.31806835 0.66379814 0.2373402
  0.16830486 0.16266661]
 [0.         0.64955985 0.1990037  0.82786432 1.         0.22713029
  0.65915264 0.01556431 0.         0.17417297 0.61292652 0.92176259
  0.50294127 0.67215573 1.         0.46697293 0.90146979 0.35602656
  0.59780033 0.35130131]
 [0.61773624 0.19793993 0.71255057 0.33298025 0.35350701 1.
  0.1839252  0.35892427 0.43263194 0.57577212 0.9027069  0.50781568
  0.82869915 0.55991378 0.59261119 1.         0.57091588 0.63557119
  0.74519455 0.50063554]
 [0.37114379 0.77544398 0.05245804 0.6224553  0.65062852 0.
  1.         0.18120008 0.22306324 0.         0.74014253 0.84098025
  0.58999164 0.74687246 0.91214397 0.49940696 1.         0.42579081
  0.49532547 0.3081111 ]
 [0.39115015 0.01074419 0.45177769 0.12646275 0.06747058 0.27401612
  0.24329707 1.         0.7082294  0.5457909  0.207161   0.
  0.25598473 0.         0.         0.25956843 0.         1.
  0.08383632 0.13995787]
 [0.28775086 0.27830335 0.5074224  0.         0.         0.32172259
  0.24201938 0.69198888 1.         0.71445099 0.79840838 0.62345687
  0.84723882 0.5893725  0.76482645 0.80506238 0.66905488 0.65502486
  1.         0.75454385]
 [0.04415315 0.20002882 0.72849225 0.08463309 0.15352006 0.48016053
  0.         0.50851729 0.70730976 1.         0.         0.22260261
  0.47212267 0.14648603 0.21689834 0.2112617  0.06328107 0.33140549
  0.49324008 1.        ]]"
7,"[2, 5, 7]","[2, 3, 5, 6, 7, 8, 9]",[2 5 7],1.0,1.0,0.0,0.0,0.5714285714285714,0.0,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.14997372]
 [0.35246322]
 [0.6943576 ]
 [0.98346765]
 [0.        ]
 [0.90820081]
 [0.68504588]
 [0.79172821]
 [0.52883537]
 [1.        ]]","[279, 255, 600, 234, 33, 600, 266, 600, 288, 239]","[[1.00000000e+00 6.73941920e-01 3.20708531e-01 0.00000000e+00
  7.59894038e-01 1.85438025e-01 5.03880177e-01 2.66947127e-01
  7.53579453e-01 2.59731307e-01 1.00000000e+00 7.37770078e-01
  3.08483137e-01 0.00000000e+00 5.46338413e-01 3.26414872e-01
  3.53206925e-01 3.85821963e-01 7.92706866e-01 4.36466147e-01]
 [6.45372681e-01 1.00000000e+00 5.58924363e-02 5.16525648e-01
  5.79120121e-01 1.34749870e-01 7.53468154e-01 9.28172614e-02
  8.53049775e-01 2.72720865e-01 7.68916615e-01 1.00000000e+00
  3.90618522e-01 5.79344249e-01 6.05096257e-01 4.62936150e-01
  7.10407606e-01 5.16416654e-01 7.60256371e-01 6.63755445e-01]
 [3.39199915e-01 1.55580634e-01 1.00000000e+00 2.72215758e-02
  5.72931261e-01 7.24752392e-01 1.40361143e-01 7.17222440e-01
  1.92750360e-01 2.34305820e-01 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.96536629e-01 1.95641471e-01 9.63449249e-01
  0.00000000e+00 9.41953918e-01 0.00000000e+00 3.25828074e-01]
 [0.00000000e+00 5.55474972e-01 0.00000000e+00 1.00000000e+00
  1.47047458e-01 3.66496029e-01 6.70842576e-01 3.29332648e-01
  6.03288659e-01 7.16858585e-01 1.53387498e-04 5.22719451e-01
  4.44476754e-01 1.00000000e+00 6.46051881e-02 5.49459279e-01
  5.78062981e-01 5.48237367e-01 4.46297254e-01 7.48840102e-01]
 [7.29954281e-01 5.64773483e-01 5.06237323e-01 4.06892586e-02
  1.00000000e+00 3.66210728e-01 3.65939440e-01 6.00200983e-01
  4.52425562e-01 0.00000000e+00 5.27284480e-01 5.33047582e-01
  4.20410779e-01 2.51687758e-02 1.00000000e+00 4.37586166e-01
  4.68352415e-01 5.77407235e-01 2.79439205e-01 0.00000000e+00]
 [2.38323386e-02 4.66228584e-02 6.60913962e-01 2.40811493e-01
  3.24678251e-01 1.00000000e+00 0.00000000e+00 8.69659041e-01
  4.19351044e-04 4.38893996e-01 5.34704672e-02 1.43591193e-01
  9.64482633e-01 3.66797896e-01 2.41544999e-01 1.00000000e+00
  4.29375160e-02 9.71847891e-01 2.82725882e-02 4.36665889e-01]
 [4.51003173e-01 7.49170276e-01 2.21203960e-02 6.35760636e-01
  3.76150860e-01 7.66146059e-02 1.00000000e+00 8.33537429e-02
  8.99044057e-01 5.06278863e-01 4.21829812e-01 7.06241116e-01
  3.81851090e-01 6.22771424e-01 5.43914438e-01 3.91179950e-01
  1.00000000e+00 4.38542325e-01 6.97197823e-01 5.53481258e-01]
 [1.21143957e-01 0.00000000e+00 6.51491434e-01 1.95937869e-01
  5.73823244e-01 8.69604359e-01 6.88182714e-03 1.00000000e+00
  0.00000000e+00 3.28385062e-01 2.02550658e-01 2.87485540e-01
  9.47882388e-01 4.13340986e-01 4.73421618e-01 9.73987741e-01
  1.84478319e-01 1.00000000e+00 1.02133853e-01 4.80602631e-01]
 [7.04566814e-01 8.38014806e-01 5.10701744e-03 5.24383384e-01
  4.16298024e-01 0.00000000e+00 8.90621731e-01 0.00000000e+00
  1.00000000e+00 5.02204456e-01 7.00234159e-01 6.06578740e-01
  0.00000000e+00 1.99169652e-01 0.00000000e+00 0.00000000e+00
  5.10146872e-01 0.00000000e+00 1.00000000e+00 5.29665300e-01]
 [1.67424135e-01 2.47929870e-01 1.14729786e-01 6.81552554e-01
  0.00000000e+00 4.73402183e-01 4.98197431e-01 3.69953891e-01
  5.33014918e-01 1.00000000e+00 5.16294715e-01 6.72486198e-01
  5.99839460e-01 7.84385610e-01 1.76254665e-01 6.55899588e-01
  5.71244029e-01 6.56638383e-01 7.20828797e-01 1.00000000e+00]]"
8,"[3, 6]","[3, 5, 6, 8, 9]",[3 5 6],1.0,1.0,0.0,0.0,0.375,0.125,[],[],"[1, 2, 1, 2, 2, 1, 1, 1, 1, 1]","[[0.18405629]
 [0.36158939]
 [0.02785532]
 [0.84564565]
 [0.42936726]
 [0.70892342]
 [1.        ]
 [0.26615793]
 [0.57840673]
 [0.63256728]]","[276, 321, 170, 600, 257, 395, 600, 277, 264, 299]","[[1.         0.66220227 0.33397801 0.3454495  0.50531009 0.17523256
  0.20816087 0.40118599 0.62566881 0.15733701 1.         0.72772407
  0.78991919 0.45767061 0.62873068 0.61826568 0.53172506 0.52376345
  0.78055328 0.33807981]
 [0.59043275 1.         0.14181186 0.25478047 0.40938158 0.
  0.16409589 0.72268614 0.49617665 0.42879447 0.62533994 1.
  0.38097533 0.17863273 0.40716434 0.18098771 0.19297447 0.50176341
  0.40909139 0.19941281]
 [0.36124336 0.32117024 1.         0.37871868 0.50884365 0.53145147
  0.37418558 0.20486135 0.54813925 0.13626487 0.68261912 0.32036744
  1.         0.2932411  0.60247729 0.63086127 0.26001218 0.14695892
  0.59507391 0.        ]
 [0.16723114 0.21801747 0.17581869 1.         0.02476959 0.81391365
  0.74231461 0.20655529 0.         0.09459253 0.0914394  0.
  0.21626784 1.         0.         0.82215929 0.89187871 0.
  0.         0.07950867]
 [0.37233856 0.38193964 0.35022156 0.05370834 1.         0.28321777
  0.25524659 0.42638665 0.80682419 0.4881944  0.37801513 0.27823316
  0.55918301 0.09962126 1.         0.25779867 0.         0.29169498
  0.7655781  0.36952259]
 [0.         0.         0.40765297 0.82266204 0.31504296 1.
  0.82278512 0.02843854 0.10259676 0.00719898 0.53363997 0.27285272
  0.70149243 0.87031178 0.45875851 1.         0.90843556 0.26776398
  0.39521386 0.19134041]
 [0.04491733 0.1684431  0.21294929 0.75570618 0.29201491 0.82370675
  1.         0.         0.21924785 0.         0.52244061 0.40188375
  0.50047563 0.93418166 0.39125456 0.92356484 1.         0.46804851
  0.38431735 0.34996248]
 [0.27773606 0.72412839 0.         0.24778958 0.45470585 0.03349125
  0.         1.         0.56944479 0.82264402 0.53534498 0.64672299
  0.44908642 0.41760566 0.58748717 0.41521142 0.49107539 1.
  0.68589322 0.80387325]
 [0.52374748 0.47132219 0.40056921 0.         0.80629468 0.05832627
  0.176449   0.54584284 1.         0.6180771  0.71598083 0.44421
  0.65310347 0.22744786 0.81889686 0.35929181 0.21864392 0.5833341
  1.         0.61977139]
 [0.08086198 0.48613301 0.01766294 0.22377155 0.5600134  0.10685797
  0.09567861 0.83961313 0.6725679  1.         0.         0.12102837
  0.         0.16991357 0.43144414 0.         0.03704428 0.69631502
  0.55616596 1.        ]]"
9,[],"[1, 2, 3, 4, 5, 9]",[2 4 6 7 8],0.0,0.0,1.0,1.0,0.6,0.5,[],[],"[1, 1, 2, 1, 1, 3, 2, 1, 1, 2]","[[0.        ]
 [0.55251199]
 [0.52476585]
 [0.54363336]
 [1.        ]
 [0.55534886]
 [0.18399083]
 [0.2623126 ]
 [0.00888124]
 [0.57955878]]","[263, 147, 393, 309, 281, 282, 250, 110, 221, 292]","[[1.         0.47795599 0.         0.18408886 0.16618644 0.6951078
  0.38531905 0.         0.34568289 0.54375162 1.         0.59665547
  0.         0.2398889  0.10008975 0.69907379 0.46160123 0.
  0.29334679 0.59889119]
 [0.42768679 1.         0.19183312 0.67076258 0.03771603 0.73040851
  0.02885152 0.22028141 0.11049099 0.82039953 0.59153253 1.
  0.59392365 0.83100417 0.40851882 0.82035072 0.43988583 0.65419903
  0.6140469  0.85431111]
 [0.         0.26281852 1.         0.2379904  0.67782847 0.04834891
  0.58677347 0.43498999 0.48605934 0.16255064 0.         0.59901661
  1.         0.39227237 0.59129324 0.44703783 0.54044327 0.55503147
  0.48537915 0.4901127 ]
 [0.15988431 0.69077202 0.21538488 1.         0.         0.50127602
  0.34675752 0.58034949 0.1834033  0.65434385 0.13663803 0.81045579
  0.30972074 1.         0.         0.68654329 0.37178097 0.70947076
  0.27369677 0.7752721 ]
 [0.14145081 0.09619894 0.66827109 0.         1.         0.11968577
  0.52718959 0.29017373 0.61677321 0.26756076 0.15717954 0.45298972
  0.61722137 0.17544424 1.         0.38621127 0.52552999 0.29831046
  0.66243959 0.55696162]
 [0.67760086 0.73996786 0.04403472 0.48783304 0.09595707 1.
  0.1216155  0.25642769 0.         0.62303658 0.56851438 0.74563902
  0.21665278 0.60429819 0.06029974 1.         0.2069482  0.23129295
  0.         0.64686721]
 [0.30610977 0.         0.53352411 0.28382495 0.48163959 0.06226936
  1.         0.58721871 0.82002166 0.         0.02656083 0.
  0.16910932 0.         0.08403759 0.         1.         0.26081814
  0.39139123 0.        ]
 [0.04990368 0.32426116 0.4631861  0.61277881 0.34502688 0.33189721
  0.65258658 1.         0.53052927 0.20930769 0.24994345 0.7438827
  0.66624844 0.80814726 0.43804293 0.59788658 0.69335171 1.
  0.69259145 0.60624684]
 [0.30811194 0.14203163 0.45654886 0.1613921  0.60644341 0.
  0.831412   0.47749742 1.         0.20457216 0.50271014 0.73180141
  0.6378482  0.55000738 0.74635933 0.50920859 0.76311546 0.71158011
  1.         0.66822718]
 [0.48495833 0.81506384 0.05463492 0.62104377 0.19699845 0.59756782
  0.         0.0605344  0.1508308  1.         0.27478471 0.7398943
  0.07811032 0.64227778 0.14471622 0.55471661 0.         0.05085013
  0.14760224 1.        ]]"
