fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
49,76.22,3.061224489795918,83.7,0.0,37.43903350830078
50,75.2,3.5714285714285716,84.8,1.771074891090393,37.439170837402344
51,68.07,7.653061224489796,92.4,0.0,37.44356918334961
52,75.96,3.5714285714285716,81.8,1.899292230606079,37.447242736816406
53,73.2,4.081632653061225,76.9,0.0,37.447879791259766
54,77.18,3.5714285714285716,86.3,1.7563536167144775,37.449546813964844
55,75.71,4.081632653061225,88.3,0.0,37.44919967651367
56,72.8,2.0408163265306123,64.1,1.7599231004714966,37.451255798339844
57,73.41,1.530612244897959,74.1,0.0,37.45494079589844
58,75.55,3.5714285714285716,82.7,1.8037930727005005,37.4568977355957
59,75.66,4.081632653061225,87.0,0.0,37.45973587036133
60,75.23,3.5714285714285716,85.5,0.0,37.45884323120117
61,76.48,5.1020408163265305,86.1,1.6135706901550293,37.461585998535156
62,79.03,4.591836734693878,86.5,0.0,37.46433639526367
63,78.63,5.612244897959184,90.3,0.0,37.464942932128906
64,78.31,7.653061224489796,91.3,0.0,37.465885162353516
65,76.71,4.081632653061225,83.9,1.9170054197311401,37.46607208251953
66,68.03,2.0408163265306123,62.2,0.0,37.46840286254883
67,69.07,0.0,62.1,1.6440106630325317,37.47412872314453
68,73.03,2.0408163265306123,75.7,1.988678216934204,37.479129791259766
69,73.08,7.142857142857143,90.2,0.0,37.47922134399414
70,75.43,6.63265306122449,92.0,0.0,37.48336410522461
71,77.63,8.16326530612245,85.3,0.0,37.48368453979492
72,75.2,11.224489795918368,92.3,0.0,37.48585510253906
73,75.04,16.3265306122449,94.0,1.9118094444274902,37.48663330078125
74,76.04,1.530612244897959,64.0,0.0,37.48640823364258
75,78.09,2.5510204081632653,74.1,0.0,37.49036407470703
76,76.03,1.530612244897959,78.5,0.0,37.4901237487793
77,78.3,4.591836734693878,87.0,1.7363754510879517,37.48916244506836
78,73.24,4.081632653061225,85.6,0.0,37.4905891418457
79,74.47,6.63265306122449,86.6,1.8074742555618286,37.49143600463867
80,72.56,3.5714285714285716,64.3,1.8957035541534424,37.49504089355469
81,69.13,5.612244897959184,83.4,0.0,37.498809814453125
82,70.59,7.653061224489796,88.9,0.0,37.504783630371094
83,72.88,4.081632653061225,78.2,0.0,37.50467300415039
84,72.94,8.16326530612245,80.1,0.0,37.50345230102539
85,68.22,6.122448979591836,82.1,0.0,37.50307846069336
86,68.27,3.5714285714285716,61.0,0.0,37.509666442871094
87,77.58,4.081632653061225,81.0,0.0,37.509525299072266
88,77.45,6.63265306122449,86.7,0.0,37.51041030883789
89,73.37,5.1020408163265305,84.1,1.921708345413208,37.511985778808594
90,75.48,6.122448979591836,81.9,0.0,37.51262664794922
91,77.52,9.183673469387756,86.0,1.7958775758743286,37.51604461669922
92,78.08,10.204081632653061,89.4,0.0,37.51513671875
93,78.48,9.693877551020408,90.0,0.0,37.5149040222168
94,77.72,5.1020408163265305,78.0,0.0,37.51520538330078
95,77.55,5.612244897959184,85.7,0.0,37.51676559448242
96,77.28,5.1020408163265305,84.1,0.0,37.517433166503906
97,63.9,10.204081632653061,89.3,1.9822654724121094,37.51655197143555
98,71.93,4.081632653061225,79.7,0.0,37.51899719238281
99,73.41,3.5714285714285716,73.7,0.0,37.522735595703125
100,74.14,6.63265306122449,83.1,0.0,37.525264739990234
101,76.91,9.183673469387756,85.0,0.0,37.52753829956055
102,73.5,8.16326530612245,71.4,0.0,37.527366638183594
103,77.95,8.673469387755102,87.1,2.0571227073669434,37.52779006958008
104,76.39,11.73469387755102,88.5,0.0,37.528541564941406
105,74.38,8.673469387755102,78.8,0.0,37.529808044433594
106,78.42,7.142857142857143,85.3,0.0,37.531044006347656
107,77.99,6.63265306122449,84.3,0.0,37.529640197753906
108,76.29,10.714285714285714,87.0,1.7291264533996582,37.53119659423828
109,77.19,9.183673469387756,86.9,2.0282301902770996,37.53273391723633
110,78.36,10.714285714285714,88.8,0.0,37.531917572021484
111,70.09,3.061224489795918,72.1,0.0,37.53400802612305
112,78.25,7.142857142857143,86.1,1.6260756254196167,37.536460876464844
113,76.03,8.16326530612245,86.1,0.0,37.53696823120117
114,77.28,7.653061224489796,86.6,0.0,37.53969192504883
115,77.52,6.63265306122449,85.6,0.0,37.538761138916016
116,77.77,5.1020408163265305,86.5,0.0,37.53792190551758
117,69.66,6.122448979591836,87.6,0.0,37.53861999511719
118,78.81,8.16326530612245,90.2,0.0,37.54164505004883
119,79.38,9.183673469387756,91.4,0.0,37.541255950927734
120,77.33,8.673469387755102,91.5,1.8692522048950195,37.541534423828125
121,75.83,7.653061224489796,88.7,0.0,37.54311752319336
122,77.46,4.591836734693878,87.1,0.0,37.54463577270508
123,76.69,9.183673469387756,92.6,0.0,37.54383850097656
124,69.04,19.897959183673468,93.4,1.7111650705337524,37.54397964477539
125,70.27,3.5714285714285716,79.0,1.8598402738571167,37.544925689697266
126,76.21,4.081632653061225,85.5,0.0,37.54600524902344
127,71.53,1.0204081632653061,58.8,0.0,37.54836654663086
128,73.38,3.061224489795918,75.3,0.0,37.55258560180664
129,76.82,4.081632653061225,83.9,0.0,37.55274200439453
130,76.12,3.061224489795918,82.0,0.0,37.55179977416992
131,75.59,4.081632653061225,86.7,0.0,37.55630874633789
132,77.45,3.5714285714285716,84.4,0.0,37.55797576904297
133,70.07,2.0408163265306123,70.4,0.0,37.55910110473633
134,74.83,3.5714285714285716,81.1,1.8737632036209106,37.559940338134766
135,71.51,4.081632653061225,73.1,0.0,37.56319046020508
136,71.23,11.73469387755102,91.6,0.0,37.564273834228516
137,70.14,2.5510204081632653,65.1,0.0,37.57075500488281
138,75.21,2.0408163265306123,69.3,1.8633712530136108,37.57310104370117
139,77.81,2.5510204081632653,78.9,1.594858169555664,37.5732307434082
140,75.99,2.5510204081632653,80.3,0.0,37.574607849121094
141,78.79,5.1020408163265305,85.2,0.0,37.576602935791016
142,79.68,3.061224489795918,85.1,1.8849691152572632,37.577083587646484
143,79.93,3.5714285714285716,83.3,0.0,37.57668685913086
144,79.82,5.612244897959184,90.0,1.614846110343933,37.57618713378906
145,78.91,9.693877551020408,92.5,1.744178295135498,37.57650375366211
146,79.04,9.693877551020408,92.2,1.8213129043579102,37.576419830322266
147,75.2,3.5714285714285716,84.2,1.788855791091919,37.575843811035156
148,66.93,1.530612244897959,62.6,0.0,37.5803108215332
149,78.86,1.530612244897959,75.0,0.0,37.58025360107422
150,78.67,1.530612244897959,73.3,0.0,37.580623626708984
151,76.24,2.5510204081632653,75.7,1.6601201295852661,37.58066177368164
152,73.27,14.795918367346939,94.8,0.0,37.581871032714844
153,78.69,3.061224489795918,83.8,0.0,37.581939697265625
154,78.78,6.122448979591836,89.5,1.9150424003601074,37.58257293701172
155,79.51,4.591836734693878,88.0,0.0,37.5827751159668
156,79.6,5.612244897959184,88.4,0.0,37.582767486572266
157,78.25,4.081632653061225,84.9,0.0,37.582763671875
158,74.92,6.63265306122449,89.3,0.0,37.581878662109375
159,76.7,6.122448979591836,89.1,0.0,37.58366775512695
160,73.42,7.653061224489796,84.6,0.0,37.582969665527344
161,77.24,4.081632653061225,80.2,0.0,37.585357666015625
162,78.25,3.061224489795918,82.4,0.0,37.58498001098633
163,74.37,2.5510204081632653,68.6,1.596349835395813,37.58479690551758
164,76.87,5.1020408163265305,85.3,1.5721722841262817,37.58675003051758
165,78.66,5.612244897959184,85.2,0.0,37.58586883544922
166,79.47,5.612244897959184,84.4,0.0,37.584293365478516
167,75.18,3.5714285714285716,80.1,0.0,37.58454513549805
168,77.79,4.081632653061225,82.2,0.0,37.58681869506836
169,78.48,6.122448979591836,86.7,0.0,37.585289001464844
170,79.48,4.081632653061225,85.6,1.812199592590332,37.58565902709961
171,78.82,5.612244897959184,86.5,0.0,37.5860481262207
172,77.95,6.63265306122449,87.6,1.8428072929382324,37.585086822509766
173,77.7,5.1020408163265305,83.4,0.0,37.585453033447266
174,71.76,3.061224489795918,70.2,0.0,37.587100982666016
175,73.76,5.612244897959184,84.0,0.0,37.588619232177734
176,73.46,6.122448979591836,79.7,0.0,37.58736801147461
177,71.87,3.061224489795918,74.3,0.0,37.59148406982422
178,74.11,5.1020408163265305,82.0,1.854015588760376,37.59196853637695
179,69.47,5.612244897959184,89.3,1.8564648628234863,37.591636657714844
180,69.42,33.16326530612245,98.1,0.0,37.59560775756836
181,76.61,18.877551020408163,95.3,1.5233761072158813,37.595802307128906
182,76.18,6.63265306122449,80.5,1.7440999746322632,37.596336364746094
183,77.22,8.673469387755102,86.7,1.6814758777618408,37.59968185424805
184,72.3,3.061224489795918,67.5,0.0,37.59831237792969
185,74.56,2.5510204081632653,70.1,1.6439216136932373,37.60194778442383
186,76.14,6.63265306122449,81.6,1.7523322105407715,37.60365295410156
187,78.31,5.1020408163265305,82.8,1.6779100894927979,37.6035270690918
188,75.69,5.612244897959184,78.4,0.0,37.60383224487305
189,64.43,21.428571428571427,96.6,0.0,37.603538513183594
190,73.29,12.244897959183673,90.8,1.7336934804916382,37.60485076904297
191,72.2,20.918367346938776,92.7,1.6306030750274658,37.6053466796875
192,78.27,13.26530612244898,89.5,1.7338215112686157,37.609169006347656
193,78.47,10.714285714285714,89.9,0.0,37.60750961303711
194,78.67,11.73469387755102,90.4,0.0,37.609413146972656
195,78.73,11.224489795918368,90.2,0.0,37.60912322998047
196,77.76,12.244897959183673,92.9,0.0,37.60865020751953
197,77.81,11.224489795918368,91.6,0.0,37.60865020751953
198,78.6,9.183673469387756,88.4,0.0,37.60844039916992
199,79.96,6.63265306122449,88.5,0.0,37.60801315307617
200,80.57,7.653061224489796,90.8,0.0,37.60993957519531
201,75.73,6.122448979591836,86.0,0.0,37.609073638916016
202,78.87,9.183673469387756,90.9,1.8463367223739624,37.61157989501953
203,79.09,6.63265306122449,87.8,0.0,37.611541748046875
204,74.43,4.081632653061225,76.2,0.0,37.610130310058594
205,71.24,26.020408163265305,96.5,0.0,37.60607147216797
206,77.47,7.653061224489796,88.0,0.0,37.60960006713867
207,76.62,3.5714285714285716,80.8,0.0,37.609825134277344
208,72.9,3.061224489795918,76.0,0.0,37.61204147338867
209,74.09,4.081632653061225,72.0,0.0,37.613224029541016
210,78.65,10.204081632653061,90.5,0.0,37.616634368896484
211,75.32,3.061224489795918,77.0,1.876428246498108,37.61707305908203
212,74.09,4.591836734693878,77.1,0.0,37.61861801147461
213,77.77,6.63265306122449,82.6,0.0,37.61956787109375
214,77.95,5.1020408163265305,84.3,1.6622719764709473,37.619102478027344
215,76.56,5.1020408163265305,82.5,0.0,37.619232177734375
216,78.4,7.653061224489796,87.4,1.8013581037521362,37.618370056152344
217,79.05,5.1020408163265305,83.4,0.0,37.619991302490234
218,79.18,7.142857142857143,83.6,0.0,37.61924362182617
219,79.17,7.142857142857143,84.6,0.0,37.617889404296875
220,78.15,8.16326530612245,90.2,0.0,37.61769485473633
221,76.91,3.061224489795918,74.5,1.6772292852401733,37.61841583251953
222,79.58,6.122448979591836,85.6,0.0,37.61802291870117
223,72.56,3.5714285714285716,72.0,0.0,37.61834716796875
224,78.07,4.591836734693878,84.0,1.7212506532669067,37.61977767944336
225,79.27,4.591836734693878,85.1,1.553384780883789,37.62067413330078
226,79.66,3.5714285714285716,84.3,1.631418228149414,37.61966323852539
227,75.16,8.16326530612245,92.5,1.6268621683120728,37.61997985839844
228,76.54,7.653061224489796,89.2,1.5664050579071045,37.62096405029297
229,77.91,8.16326530612245,89.3,0.0,37.62074279785156
230,77.78,8.16326530612245,89.7,0.0,37.6188850402832
231,78.26,4.591836734693878,81.3,1.4662352800369263,37.61875915527344
232,79.31,5.1020408163265305,83.3,0.0,37.6199951171875
233,79.27,4.591836734693878,83.8,0.0,37.61901092529297
234,74.43,3.061224489795918,73.6,1.7702745199203491,37.6182975769043
235,75.02,2.0408163265306123,73.7,1.6513577699661255,37.61875915527344
236,75.13,3.061224489795918,81.5,0.0,37.62274169921875
237,74.09,2.5510204081632653,72.5,0.0,37.622684478759766
238,77.84,5.1020408163265305,86.3,0.0,37.62398910522461
239,79.03,4.591836734693878,85.5,1.6256585121154785,37.62188720703125
240,74.09,5.612244897959184,84.9,1.5286705493927002,37.622291564941406
241,77.11,9.183673469387756,89.5,1.6977273225784302,37.62232208251953
242,67.84,26.53061224489796,99.1,0.0,37.62269592285156
243,76.06,8.673469387755102,90.8,0.0,37.6258430480957
244,75.66,6.63265306122449,90.3,0.0,37.62602615356445
245,74.8,4.081632653061225,87.8,0.0,37.62522888183594
246,71.51,2.0408163265306123,83.9,0.0,37.62715530395508
247,78.48,4.591836734693878,88.7,0.0,37.62739181518555
248,78.09,4.081632653061225,88.0,0.0,37.62761306762695
249,79.78,6.63265306122449,91.4,0.0,37.627742767333984
250,79.64,6.63265306122449,91.5,0.0,37.627838134765625
251,79.21,4.591836734693878,88.8,0.0,37.6274528503418
252,79.0,6.122448979591836,90.0,1.5169271230697632,37.62727737426758
253,79.54,6.122448979591836,89.4,1.4105113744735718,37.62699508666992
254,73.74,4.081632653061225,85.9,0.0,37.62767028808594
255,74.87,4.591836734693878,82.9,0.0,37.62861633300781
256,76.36,2.5510204081632653,79.7,1.6782344579696655,37.62974548339844
257,79.4,4.591836734693878,88.4,0.0,37.6314582824707
258,79.1,4.591836734693878,89.9,1.546859860420227,37.631431579589844
259,73.91,2.5510204081632653,81.4,0.0,37.63154602050781
260,79.98,4.081632653061225,86.8,0.0,37.63258743286133
261,80.41,3.5714285714285716,87.4,0.0,37.63304138183594
262,79.43,4.081632653061225,89.2,0.0,37.63227844238281
263,75.32,1.530612244897959,75.8,1.5613610744476318,37.63142776489258
264,74.31,5.1020408163265305,84.5,0.0,37.632144927978516
265,78.05,5.1020408163265305,86.0,0.0,37.63457489013672
266,78.71,2.5510204081632653,81.0,1.686218500137329,37.633487701416016
267,78.39,2.5510204081632653,81.3,0.0,37.633262634277344
268,79.81,2.5510204081632653,83.5,0.0,37.63542556762695
269,79.23,2.5510204081632653,81.0,0.0,37.63542556762695
270,80.1,3.5714285714285716,84.7,1.6058776378631592,37.63474655151367
271,80.24,3.061224489795918,86.3,0.0,37.634521484375
272,80.34,3.5714285714285716,86.6,0.0,37.634300231933594
273,78.04,3.5714285714285716,85.5,1.6046427488327026,37.63407516479492
274,76.19,8.16326530612245,89.8,0.0,37.63523483276367
275,75.95,6.63265306122449,84.8,0.0,37.63664245605469
276,76.34,7.142857142857143,89.4,0.0,37.635902404785156
277,77.07,6.63265306122449,89.3,1.3965132236480713,37.63548278808594
278,77.03,7.142857142857143,89.8,1.5224311351776123,37.634971618652344
279,71.94,4.081632653061225,76.4,0.0,37.634639739990234
280,77.56,3.061224489795918,81.1,0.0,37.6344108581543
281,79.52,3.5714285714285716,80.2,0.0,37.634521484375
282,79.56,3.5714285714285716,81.8,0.0,37.63515090942383
283,79.56,4.081632653061225,86.2,0.0,37.63557815551758
284,75.17,4.081632653061225,82.6,0.0,37.634952545166016
285,75.33,5.612244897959184,88.2,1.3192964792251587,37.63612365722656
286,77.72,6.122448979591836,86.4,1.4982062578201294,37.63877487182617
287,78.37,4.591836734693878,85.5,1.5684605836868286,37.63872146606445
288,79.21,4.591836734693878,82.6,0.0,37.63896942138672
289,78.01,3.5714285714285716,81.9,0.0,37.638458251953125
290,78.71,3.5714285714285716,81.7,0.0,37.63798141479492
291,78.94,4.081632653061225,81.1,0.0,37.636940002441406
292,74.15,3.061224489795918,79.4,0.0,37.63741683959961
293,77.88,6.63265306122449,87.4,0.0,37.64080810546875
294,72.65,2.0408163265306123,70.3,1.701107144355774,37.64052963256836
295,78.58,3.5714285714285716,84.4,0.0,37.64206314086914
296,78.85,7.142857142857143,90.0,1.4773728847503662,37.64015197753906
297,75.97,7.142857142857143,87.9,0.0,37.63972854614258
298,79.63,3.5714285714285716,86.3,0.0,37.639739990234375
299,79.79,6.122448979591836,89.6,0.0,37.640716552734375
300,78.27,5.612244897959184,88.5,0.0,37.64094161987305
301,79.58,5.1020408163265305,86.3,0.0,37.6422004699707
302,79.51,5.1020408163265305,87.1,0.0,37.64188766479492
303,79.47,4.591836734693878,83.6,0.0,37.641788482666016
304,79.83,6.63265306122449,90.2,1.4943664073944092,37.64046859741211
305,80.58,6.63265306122449,88.3,0.0,37.64015197753906
306,79.14,6.63265306122449,88.8,1.5579615831375122,37.63984298706055
307,79.92,6.63265306122449,88.1,0.0,37.640037536621094
308,80.3,6.122448979591836,87.4,0.0,37.63861846923828
309,79.18,5.1020408163265305,84.1,1.6277186870574951,37.63853454589844
310,78.74,4.081632653061225,81.3,0.0,37.63853454589844
311,78.91,5.612244897959184,86.4,1.4935553073883057,37.638248443603516
312,78.92,5.612244897959184,86.8,0.0,37.63859176635742
313,79.54,5.612244897959184,86.4,0.0,37.63846969604492
314,78.08,6.122448979591836,88.6,1.5890421867370605,37.63737487792969
315,77.93,6.122448979591836,85.0,0.0,37.636905670166016
316,75.53,3.5714285714285716,81.5,1.67033851146698,37.63665771484375
317,78.11,5.1020408163265305,85.5,0.0,37.635589599609375
318,79.54,4.591836734693878,84.9,0.0,37.63614273071289
319,74.65,3.061224489795918,55.9,0.0,37.63620376586914
320,74.29,2.0408163265306123,64.8,0.0,37.63516616821289
321,78.16,3.061224489795918,72.6,0.0,37.63673400878906
322,72.34,1.0204081632653061,60.1,0.0,37.63508987426758
323,76.99,6.122448979591836,87.9,1.4023677110671997,37.637939453125
324,78.35,4.591836734693878,85.5,0.0,37.63685989379883
325,76.79,2.5510204081632653,72.4,0.0,37.63711166381836
326,77.61,13.775510204081632,93.5,0.0,37.63825607299805
327,77.78,5.1020408163265305,84.1,0.0,37.63926315307617
328,77.16,3.5714285714285716,81.6,0.0,37.63896560668945
329,79.64,4.081632653061225,84.3,0.0,37.63945007324219
330,77.9,4.081632653061225,84.6,0.0,37.639827728271484
331,68.09,13.775510204081632,93.6,1.7093185186386108,37.63979721069336
332,74.51,7.653061224489796,88.9,0.0,37.639869689941406
333,78.95,6.122448979591836,89.5,0.0,37.64021301269531
334,77.58,15.816326530612244,93.7,0.0,37.6401252746582
335,78.38,8.16326530612245,91.3,0.0,37.64130783081055
336,76.06,4.081632653061225,76.0,0.0,37.6410026550293
337,78.91,3.5714285714285716,84.7,0.0,37.64185333251953
338,78.11,6.122448979591836,90.9,1.4940818548202515,37.64079666137695
339,79.01,5.612244897959184,89.6,0.0,37.641090393066406
340,79.04,5.1020408163265305,89.7,0.0,37.64106369018555
341,78.93,5.1020408163265305,90.3,0.0,37.6406135559082
342,78.85,5.612244897959184,87.4,0.0,37.6402587890625
343,78.76,4.591836734693878,87.5,0.0,37.64087677001953
344,80.46,4.591836734693878,87.1,0.0,37.63999938964844
345,80.42,4.591836734693878,84.4,0.0,37.64059829711914
346,80.44,4.081632653061225,84.1,0.0,37.63974380493164
347,80.41,4.591836734693878,85.1,0.0,37.63935089111328
348,80.43,4.081632653061225,84.9,0.0,37.63935852050781
349,80.56,4.081632653061225,84.8,0.0,37.63881301879883
350,80.23,4.591836734693878,85.4,1.43343186378479,37.638362884521484
351,79.14,3.5714285714285716,84.4,0.0,37.6384162902832
352,79.19,4.081632653061225,84.5,0.0,37.63832473754883
353,77.82,1.0204081632653061,78.8,0.0,37.63750457763672
354,74.1,4.081632653061225,83.3,1.3838087320327759,37.63687515258789
355,76.14,9.693877551020408,90.7,0.0,37.639652252197266
356,76.35,6.122448979591836,87.8,0.0,37.63854217529297
357,75.89,13.26530612244898,93.2,0.0,37.6407356262207
358,78.23,7.653061224489796,90.5,0.0,37.64223861694336
359,78.51,8.16326530612245,90.9,0.0,37.6400032043457
360,75.03,6.63265306122449,85.9,1.499422311782837,37.640201568603516
361,77.61,6.63265306122449,86.0,1.4052433967590332,37.64346694946289
362,77.67,7.653061224489796,85.9,0.0,37.6429443359375
363,79.5,6.63265306122449,86.0,0.0,37.642398834228516
364,79.4,8.16326530612245,91.1,0.0,37.641727447509766
365,79.41,8.16326530612245,91.0,0.0,37.64093017578125
366,79.63,6.63265306122449,89.3,0.0,37.640907287597656
367,79.0,7.142857142857143,89.5,0.0,37.64058303833008
368,77.69,8.673469387755102,91.9,0.0,37.64134979248047
369,77.3,5.612244897959184,86.3,0.0,37.641326904296875
370,78.91,9.183673469387756,91.0,0.0,37.64156723022461
371,79.31,7.653061224489796,90.2,0.0,37.64142990112305
372,79.31,8.16326530612245,90.7,0.0,37.64104080200195
373,79.59,9.183673469387756,91.4,1.3298784494400024,37.64017105102539
374,78.87,7.653061224489796,89.5,0.0,37.63981246948242
375,77.97,11.224489795918368,92.8,0.0,37.639678955078125
376,77.57,10.714285714285714,91.1,0.0,37.63926315307617
377,76.39,7.142857142857143,89.0,0.0,37.63928985595703
378,77.89,7.653061224489796,89.3,0.0,37.63878631591797
379,78.75,7.142857142857143,89.6,1.3748862743377686,37.6387939453125
380,78.3,6.63265306122449,89.2,1.2887426614761353,37.638916015625
381,77.57,6.122448979591836,84.6,0.0,37.637977600097656
382,78.74,5.612244897959184,89.3,1.4249259233474731,37.638458251953125
383,79.78,5.612244897959184,87.3,0.0,37.63829803466797
384,79.37,6.122448979591836,90.3,0.0,37.63736343383789
385,79.99,5.612244897959184,88.7,0.0,37.637779235839844
386,79.8,4.081632653061225,87.8,1.3159373998641968,37.63751220703125
387,79.78,4.081632653061225,87.8,0.0,37.63704299926758
388,79.79,4.081632653061225,87.9,1.3671425580978394,37.63655471801758
389,78.82,7.142857142857143,90.7,0.0,37.635982513427734
390,78.68,8.16326530612245,90.8,0.0,37.635807037353516
391,78.8,8.16326530612245,91.5,0.0,37.63501739501953
392,79.36,8.673469387755102,91.0,0.0,37.63496780395508
393,79.56,7.653061224489796,91.1,0.0,37.634239196777344
394,79.6,7.653061224489796,91.1,0.0,37.63407516479492
395,79.93,7.142857142857143,90.6,1.316896677017212,37.63349914550781
396,79.85,6.63265306122449,90.0,0.0,37.633304595947266
397,79.46,6.63265306122449,89.0,0.0,37.6323127746582
398,77.06,6.122448979591836,82.7,0.0,37.6319694519043
399,76.94,6.63265306122449,89.8,1.2402920722961426,37.633480072021484
400,78.34,5.1020408163265305,88.4,0.0,37.634918212890625
401,78.14,4.081632653061225,87.9,0.0,37.634124755859375
402,78.16,4.081632653061225,87.5,0.0,37.63351058959961
403,78.37,5.612244897959184,88.3,0.0,37.633174896240234
404,78.81,5.1020408163265305,88.4,1.2792474031448364,37.632938385009766
405,79.12,6.122448979591836,88.8,0.0,37.63224792480469
406,79.09,5.1020408163265305,88.2,0.0,37.63203430175781
407,79.1,7.653061224489796,89.5,0.0,37.632057189941406
408,79.66,4.081632653061225,86.7,0.0,37.63175582885742
409,79.49,5.612244897959184,84.7,0.0,37.631290435791016
410,75.06,5.1020408163265305,86.9,1.330801010131836,37.631797790527344
411,78.61,5.612244897959184,86.5,0.0,37.633445739746094
412,77.63,5.612244897959184,86.8,0.0,37.6318244934082
413,77.7,5.612244897959184,86.8,0.0,37.63334655761719
414,77.79,5.612244897959184,88.1,1.3113296031951904,37.6330680847168
415,77.98,5.612244897959184,88.1,0.0,37.632789611816406
416,78.62,5.612244897959184,86.4,0.0,37.63212966918945
417,78.9,4.081632653061225,84.1,0.0,37.631866455078125
418,79.03,4.081632653061225,83.2,1.0985664129257202,37.63154220581055
419,79.59,5.1020408163265305,85.8,0.0,37.630828857421875
420,79.73,6.122448979591836,88.2,1.3120838403701782,37.630035400390625
421,79.71,5.612244897959184,87.1,0.0,37.62940216064453
422,79.69,6.122448979591836,91.0,0.0,37.62936782836914
423,75.37,5.1020408163265305,88.0,0.0,37.62925338745117
424,76.99,3.061224489795918,85.3,0.0,37.631797790527344
425,78.75,2.5510204081632653,83.7,0.0,37.6314582824707
426,78.25,2.5510204081632653,80.0,0.0,37.63078689575195
427,79.3,2.5510204081632653,80.5,0.0,37.62984085083008
428,76.16,4.081632653061225,82.5,1.1381431818008423,37.62915802001953
429,79.75,4.081632653061225,83.0,0.0,37.62931823730469
430,79.68,4.081632653061225,84.5,1.3082565069198608,37.6292724609375
431,78.24,3.061224489795918,85.0,0.0,37.62873458862305
432,79.73,3.5714285714285716,82.8,0.0,37.62952423095703
433,79.94,3.061224489795918,82.3,1.3866465091705322,37.628963470458984
434,80.46,3.5714285714285716,84.3,0.0,37.62879180908203
435,80.76,3.5714285714285716,85.0,0.0,37.62873458862305
436,80.65,5.1020408163265305,86.1,0.0,37.627891540527344
437,80.68,5.1020408163265305,86.2,0.0,37.627769470214844
438,80.22,6.122448979591836,86.1,0.0,37.62726593017578
439,80.4,6.122448979591836,85.8,1.0930403470993042,37.62623596191406
440,80.41,6.122448979591836,86.6,0.0,37.62571716308594
