flr,attacker_idxs,pred_idxs_1,pred_idxs_2,true_positive_1,true_positive_2,false_negative_1,false_negative_2,false_positive_1,false_positive_2,missed_idxs_1,missed_idxs_2,freq,t_score,num_dps,saved_pairwise_sim
1,"[0, 4, 7]","[0, 1, 4, 5, 7]",[0 1 4 7],1.0,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.95699683]
 [0.28071003]
 [0.        ]
 [0.15696826]
 [1.        ]
 [0.36586692]
 [0.10144817]
 [0.95653013]
 [0.16107992]
 [0.13592692]]","[600, 398, 169, 285, 600, 321, 201, 600, 313, 285]","[[1.         0.70675148 0.24650983 0.19738276 0.82792233 0.
  0.5532069  0.84532154 0.0665774  0.11814663 1.         0.79508854
  0.13250099 0.2079437  0.99108701 0.01067748 0.4371647  0.98539872
  0.08225988 0.05201481]
 [0.70810645 1.         0.22160304 0.26644742 0.61010067 0.00462054
  0.56449651 0.63263967 0.09111715 0.27827302 0.86038527 1.
  0.50607537 0.53365131 0.83027568 0.32593325 0.66551768 0.84756653
  0.46018633 0.48998086]
 [0.24820418 0.21974821 1.         0.76824215 0.03764996 0.49204616
  0.82227551 0.27494504 0.68589936 0.16830765 0.55369964 0.62704715
  1.         0.83866775 0.49102535 0.58169284 0.93445276 0.57679859
  0.75881663 0.4074659 ]
 [0.3025227  0.35958106 0.79814769 1.         0.16182953 0.23493162
  0.63341503 0.43093214 0.57960794 0.17219728 0.40079544 0.48219671
  0.76276323 1.         0.33193104 0.25156007 0.65550979 0.44943631
  0.5969998  0.17952593]
 [0.82159229 0.59388127 0.         0.         1.         0.22607004
  0.26602099 0.87293592 0.02379957 0.30753299 0.99099081 0.74820844
  0.         0.10738467 1.         0.         0.34154472 0.97868761
  0.         0.        ]
 [0.         0.         0.49090137 0.11960279 0.25352989 1.
  0.20495472 0.13637821 0.79366156 0.67572703 0.         0.
  0.17813752 0.         0.         1.         0.         0.
  0.73410973 0.50957927]
 [0.56100915 0.57011531 0.82498556 0.58552145 0.30442583 0.21883837
  1.         0.49287152 0.36292745 0.         0.70146539 0.73961167
  0.93242135 0.75846994 0.65447654 0.47525143 1.         0.71784675
  0.60841504 0.29462652]
 [0.83572174 0.6080291  0.2282105  0.30450708 0.86983807 0.08277931
  0.45182499 1.         0.         0.07952471 0.9863962  0.79155836
  0.23359556 0.32195633 0.98035558 0.07826294 0.50438911 1.
  0.13007446 0.05369267]
 [0.00864645 0.03022834 0.66565352 0.48621294 0.         0.78085559
  0.31136338 0.         1.         0.65231956 0.17556716 0.28827138
  0.57886177 0.52145611 0.11126259 0.76369337 0.33679438 0.16121918
  1.         0.71422628]
 [0.13354618 0.2875846  0.18098957 0.06404646 0.34376576 0.68138976
  0.         0.14844849 0.67835338 1.         0.36082311 0.49529108
  0.22344072 0.26875094 0.3329515  0.67286559 0.10334521 0.31517033
  0.7855104  1.        ]]"
2,"[7, 8]","[1, 3, 6, 7, 8]",[0 3 6 7 8],1.0,1.0,0.0,0.0,0.375,0.375,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.26850462]
 [0.49079219]
 [0.41647061]
 [0.53070502]
 [0.25154192]
 [0.        ]
 [0.43276712]
 [1.        ]
 [0.94926967]
 [0.41128165]]","[231, 443, 151, 230, 224, 126, 292, 600, 600, 375]","[[1.         0.1990674  0.         0.50851488 0.34157247 0.34106537
  0.86529587 0.15772146 0.31447109 0.73602879 1.         0.26937979
  0.05164061 0.6352267  0.44629345 0.53284848 0.85221302 0.28380887
  0.3962937  0.7171009 ]
 [0.16789152 1.         0.7040198  0.         0.68891723 0.68558392
  0.         0.26557378 0.075097   0.64051425 0.         1.
  0.47415012 0.         0.67156838 0.45738798 0.         0.
  0.         0.63987291]
 [0.         0.71510907 1.         0.21739818 0.57743649 0.62750281
  0.05239605 0.64079326 0.40470217 0.25647844 0.4331711  0.77036796
  1.         0.59348171 0.82874907 0.8731022  0.5790761  0.66436722
  0.56331255 0.65839547]
 [0.50288649 0.02644344 0.20843603 1.         0.13174071 0.
  0.69315106 0.68319926 0.80396978 0.21750533 0.69502746 0.3891573
  0.43135823 1.         0.60237564 0.67864341 0.81872619 0.81077097
  0.83907642 0.6068402 ]
 [0.34239596 0.7009468  0.57796497 0.14264486 1.         0.70151722
  0.40089888 0.21690018 0.02065426 0.64073222 0.53167768 0.79704402
  0.75766335 0.5977459  1.         0.85458773 0.68424983 0.42673905
  0.38204496 0.84024448]
 [0.41920946 0.73325401 0.67167784 0.12857093 0.73658535 1.
  0.30530936 0.24345771 0.14302389 0.46790942 0.70498403 0.74963774
  0.86592036 0.75726228 0.89142656 1.         0.80240788 0.58244986
  0.53859803 0.81360165]
 [0.86005253 0.         0.01551108 0.68481652 0.37679974 0.18116155
  1.         0.36181601 0.51579147 0.52285265 0.86906543 0.35269368
  0.37606014 0.80790523 0.66925251 0.72279565 1.         0.53206717
  0.58189132 0.681436  ]
 [0.10411485 0.24809877 0.61793163 0.66685173 0.16601691 0.0870382
  0.34663101 1.         0.87188843 0.         0.2469509  0.23177925
  0.40955467 0.76201784 0.28734143 0.30479126 0.44465905 1.
  0.95908186 0.1909456 ]
 [0.30088886 0.09211122 0.39290766 0.80234933 0.         0.0084561
  0.52469882 0.87716776 1.         0.04120926 0.17370709 0.
  0.         0.73655479 0.         0.         0.3540791  0.94673648
  1.         0.        ]
 [0.71922836 0.6319606  0.20915718 0.17712697 0.61738817 0.35789656
  0.51149935 0.         0.         1.         0.74392034 0.76182785
  0.48264566 0.57432817 0.82902439 0.73282378 0.6745217  0.30349076
  0.33864416 1.        ]]"
3,"[4, 5]","[1, 4, 5, 6, 9]",[0 3 4 5 9],1.0,1.0,0.0,0.0,0.375,0.375,[],[],"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[[0.02908951]
 [0.90462079]
 [0.18601566]
 [0.        ]
 [1.        ]
 [0.97606467]
 [0.53203849]
 [0.28263182]
 [0.09350843]
 [0.37713159]]","[110, 257, 294, 286, 600, 600, 282, 284, 313, 193]","[[1.         0.03518062 0.28879611 0.430788   0.7667325  0.8389496
  0.         0.05707532 0.42254138 0.45370456 1.         0.542289
  0.7748632  0.63557744 0.75008267 0.69038595 0.55037812 0.7146487
  0.83057285 0.70519058]
 [0.10215829 1.         0.68105255 0.         0.28914838 0.24464649
  0.70817038 0.77882893 0.31115119 0.31050822 0.         1.
  0.50900028 0.         0.         0.         0.56640932 0.7453147
  0.47200847 0.28151212]
 [0.2892305  0.65746883 1.         0.26695573 0.21164198 0.16055694
  0.67212679 0.70535648 0.53434371 0.         0.66643    0.66702388
  1.         0.63104067 0.35692347 0.32184051 0.81000619 0.88500032
  0.84060456 0.46517289]
 [0.47030264 0.         0.31742668 1.         0.21095574 0.39319335
  0.17535764 0.54449633 0.60480088 0.57152227 0.21678707 0.01629259
  0.46480433 1.         0.11599065 0.1419285  0.14977123 0.54567648
  0.62344328 0.20170724]
 [0.7675056  0.23865155 0.21377456 0.15490436 1.         0.87056925
  0.26595052 0.06020038 0.12360097 0.57835774 0.5674886  0.20787715
  0.24885573 0.28815825 1.         0.97241631 0.27524451 0.27079308
  0.25905358 0.36001127]
 [0.82920126 0.13916586 0.1092013  0.30845642 0.86227841 1.
  0.17878988 0.         0.         0.5549432  0.32355996 0.
  0.         0.12771675 0.96517752 1.         0.         0.
  0.         0.        ]
 [0.07900167 0.71117522 0.69784482 0.18384863 0.32169362 0.2868348
  1.         0.6721773  0.03355488 0.37599809 0.39501016 0.7329627
  0.82745611 0.46769342 0.43650384 0.38412584 1.         0.87694464
  0.57443646 0.62485574]
 [0.         0.7479437  0.68733075 0.48088798 0.         0.
  0.62251198 1.         0.63025816 0.39795337 0.52198684 0.80472114
  0.86997821 0.64587986 0.2941546  0.2332543  0.8467996  1.
  0.83302736 0.72510782]
 [0.50215672 0.36182181 0.5982993  0.63387114 0.24191932 0.18707812
  0.09533006 0.69942877 1.         0.37372283 0.6996249  0.57155092
  0.80927118 0.68937477 0.24095675 0.18853039 0.43928175 0.82328792
  1.         0.51184179]
 [0.45403823 0.25952568 0.         0.5398397  0.57721407 0.58060124
  0.32288607 0.43266208 0.274012   1.         0.70258708 0.66823599
  0.63584071 0.62528069 0.62693062 0.5382469  0.7187347  0.83445318
  0.7222218  1.        ]]"
4,"[2, 5]","[1, 2, 3, 5, 9]",[2 5],1.0,1.0,0.0,0.0,0.375,0.0,[],[],"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[[0.06910488]
 [0.57609798]
 [0.88266627]
 [0.44376094]
 [0.22875701]
 [1.        ]
 [0.01101213]
 [0.        ]
 [0.13167591]
 [0.39568749]]","[116, 199, 600, 292, 201, 600, 139, 204, 300, 204]","[[1.         0.03720866 0.21641039 0.52596931 0.68056342 0.13373025
  0.72911665 0.82442828 0.67191353 0.6168745  1.         0.35503111
  0.39376539 0.59186774 0.82056115 0.39514546 0.78937261 0.88029353
  0.69836726 0.83750458]
 [0.05019215 1.         0.21465863 0.63256907 0.09456929 0.39101403
  0.48350919 0.1815527  0.73266328 0.11028086 0.41251566 1.
  0.43943901 0.72534579 0.41862164 0.44905471 0.63742694 0.45439508
  0.87365141 0.39961145]
 [0.10662678 0.09239024 1.         0.03767979 0.63659266 0.8665652
  0.         0.22430769 0.01236287 0.33428442 0.04316015 0.02867656
  1.         0.         0.54228529 0.96953573 0.01862815 0.09960429
  0.04533836 0.13173594]
 [0.48351845 0.59419216 0.08034761 1.         0.         0.21667262
  0.71187151 0.24605339 0.69056464 0.37951697 0.41029681 0.56432637
  0.08455128 1.         0.         0.13947854 0.56410727 0.16024959
  0.68778901 0.44440486]
 [0.65195687 0.         0.65270559 0.         1.         0.47754965
  0.37354155 0.76662599 0.38087307 0.46367338 0.805942   0.30973411
  0.68637446 0.25151598 1.         0.64878402 0.62005536 0.85886356
  0.55208613 0.66069951]
 [0.         0.28739221 0.86489492 0.17006933 0.44646699 1.
  0.04281353 0.         0.         0.         0.         0.
  0.96808894 0.01535833 0.46308166 1.         0.         0.
  0.         0.        ]
 [0.70209419 0.42422123 0.0353886  0.70917315 0.36767472 0.08810183
  1.         0.71175546 0.78983605 0.45295518 0.78080531 0.5857589
  0.35293152 0.68604872 0.63438801 0.37054292 1.         0.83649678
  0.81411661 0.72240925]
 [0.82079369 0.15319051 0.3055455  0.29369738 0.78137355 0.11579754
  0.73247579 1.         0.74343037 0.57378068 0.88227896 0.41094313
  0.43898901 0.4284501  0.87166043 0.40517745 0.84549319 1.
  0.75514125 0.73541876]
 [0.62126524 0.68717473 0.         0.6721551  0.34403876 0.
  0.77939852 0.70982938 1.         0.43944549 0.50131358 0.77066944
  0.         0.64275621 0.3152556  0.         0.70469252 0.58834991
  1.         0.3733517 ]
 [0.64137961 0.15580405 0.45343936 0.46694077 0.53923989 0.1891378
  0.53439228 0.60913353 0.54546753 1.         0.85956147 0.43033434
  0.524557   0.66766885 0.7288469  0.47724751 0.76946601 0.76747603
  0.67241804 1.        ]]"
5,"[2, 8]","[0, 1, 2, 3, 4, 8]",[1 3],1.0,0.0,0.0,1.0,0.5,0.25,[],"[2, 8]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[[0.54593387]
 [1.        ]
 [0.60876112]
 [0.64742518]
 [0.59693456]
 [0.33482718]
 [0.21614795]
 [0.        ]
 [0.65511025]
 [0.06282076]]","[302, 257, 600, 282, 180, 261, 393, 104, 600, 267]","[[1.         0.42501849 0.18654844 0.50535928 0.4444623  0.44709381
  0.15988705 0.43898771 0.16110848 0.57148452 1.         0.37350009
  0.61681356 0.66102204 0.86384408 0.81772064 0.76198332 0.78352913
  0.60860532 0.8683093 ]
 [0.3432088  1.         0.         0.8468187  0.13474962 0.30113608
  0.04192565 0.         0.         0.         0.         1.
  0.         0.         0.         0.         0.         0.
  0.         0.        ]
 [0.10561229 0.03745578 1.         0.08361794 0.66425898 0.
  0.86288505 0.39790832 0.80207442 0.50161583 0.45784625 0.11359264
  1.         0.13562582 0.81092823 0.39359768 0.80187251 0.60640989
  0.96792614 0.67586914]
 [0.41122115 0.84037731 0.00792439 1.         0.08550135 0.42010254
  0.         0.14784755 0.05424619 0.13116041 0.80980182 0.64847524
  0.65721299 1.         0.74509121 0.80395614 0.76766403 0.78839265
  0.67487173 0.76402477]
 [0.4557763  0.25795153 0.70086016 0.24736456 1.         0.28301596
  0.52794695 0.05379505 0.42268395 0.35493945 0.84018021 0.26461454
  0.84314138 0.46673397 1.         0.78694442 0.86830314 0.7171782
  0.83585013 0.86157536]
 [0.44605093 0.38703232 0.08877782 0.51190173 0.26672991 1.
  0.37567448 0.54698292 0.31721709 0.59844973 0.81648415 0.36925024
  0.56849623 0.64823355 0.81725943 1.         0.8722044  0.85506956
  0.66432808 0.88392926]
 [0.         0.00163788 0.8515593  0.         0.42642636 0.25825437
  1.         0.57357521 0.92968872 0.62208316 0.69640961 0.20089906
  0.82138702 0.47184406 0.85689262 0.83809493 1.         0.89178178
  0.90601338 0.91188406]
 [0.4191673  0.09363054 0.43304682 0.25880298 0.         0.53186095
  0.6290983  1.         0.64328648 0.90674877 0.69135713 0.10674017
  0.6033672  0.4622844  0.65646131 0.79475134 0.87903032 1.
  0.71191203 0.93344623]
 [0.04174907 0.         0.79437243 0.09241102 0.32683248 0.22153753
  0.93252599 0.60643692 1.         0.64105505 0.43085102 0.0889713
  0.96703524 0.15738174 0.79664373 0.51516945 0.89284895 0.70618133
  1.         0.74313725]
 [0.51423902 0.00760933 0.48616197 0.17256595 0.25356383 0.54566347
  0.64009318 0.89789847 0.64378638 1.         0.78979933 0.
  0.63433194 0.3287095  0.81176587 0.81597973 0.88973115 0.92549338
  0.71805197 1.        ]]"
6,"[1, 4]","[1, 4, 6, 7, 8]",[1 4 6 8],1.0,1.0,0.0,0.0,0.375,0.25,[],[],"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1]","[[0.40747294]
 [1.        ]
 [0.08155196]
 [0.29998883]
 [0.86921135]
 [0.08551016]
 [0.57399901]
 [0.57962034]
 [0.92171206]
 [0.        ]]","[153, 600, 204, 259, 600, 252, 398, 348, 162, 291]","[[1.         0.0797487  0.81675058 0.3360891  0.02077007 0.86577904
  0.31758592 0.77358161 0.2465303  0.62812155 1.         0.45386013
  0.89137119 0.51884024 0.48766568 0.93384013 0.6101209  0.79447472
  0.49849681 0.65501383]
 [0.         1.         0.         0.06382257 0.86693938 0.
  0.49905979 0.02600798 0.6798862  0.17422168 0.         1.
  0.         0.         0.96119636 0.         0.59007619 0.
  0.75538398 0.01103261]
 [0.80087019 0.         1.         0.7233754  0.         0.91715696
  0.32795232 0.60455335 0.23174965 0.70662202 0.8816613  0.40504287
  1.         0.78674746 0.45002613 0.93335444 0.57828031 0.71527557
  0.50109056 0.7185695 ]
 [0.41760835 0.24426431 0.77669289 1.         0.13550556 0.54816981
  0.66392954 0.25751432 0.51343512 0.40823111 0.47523353 0.40436438
  0.78650426 1.         0.41820511 0.53731681 0.63004348 0.40687236
  0.52068189 0.46434709]
 [0.0063629  0.87574923 0.06620927 0.         1.         0.08645746
  0.40936338 0.         0.58161159 0.34921411 0.21981144 0.96772825
  0.23121235 0.18765736 1.         0.21155191 0.70280876 0.16833196
  0.79566513 0.23065815]
 [0.85926739 0.03510323 0.92006508 0.45993715 0.05602592 1.
  0.13207806 0.6992952  0.08383307 0.87615598 0.92821312 0.40741003
  0.93361961 0.53968264 0.43820562 1.         0.45675591 0.78102303
  0.41480736 0.80164409]
 [0.30055282 0.52750276 0.36611066 0.60732622 0.4033987  0.15157551
  1.         0.17202204 0.70594576 0.03746308 0.60556976 0.77351091
  0.60836424 0.65682617 0.80256229 0.49349371 1.         0.44748492
  0.73671369 0.33142536]
 [0.78028859 0.13023358 0.64686957 0.17865889 0.04369224 0.72170409
  0.21611448 1.         0.24008568 0.6392845  0.62367649 0.
  0.52143707 0.00421061 0.         0.63047472 0.         1.
  0.01661531 0.38196063]
 [0.19766575 0.68631021 0.24716684 0.40935715 0.56093778 0.06955707
  0.69450082 0.16610117 1.         0.         0.3099331  0.81617428
  0.36983043 0.39526577 0.81536507 0.25789401 0.64189901 0.26099935
  1.         0.        ]
 [0.60400418 0.19079331 0.7125095  0.28164958 0.31705683 0.87422614
  0.         0.60416559 0.         1.         0.52530006 0.25680403
  0.6445268  0.32419067 0.30483048 0.748457   0.09065823 0.53555155
  0.         1.        ]]"
7,"[1, 2, 3, 5, 7, 8]","[2, 3, 5, 7, 8]",[1 2 3 5 7 8],0.8333333333333334,1.0,0.16666666666666663,0.0,0.0,0.0,[1],[],"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0.05554401]
 [0.41808662]
 [0.51254558]
 [0.908711  ]
 [0.        ]
 [0.92268279]
 [0.04625409]
 [0.86254917]
 [1.        ]
 [0.31076998]]","[279, 600, 600, 600, 33, 600, 266, 600, 600, 239]","[[1.         0.72719337 0.58854652 0.42922707 0.75890047 0.
  0.6628191  0.15670262 0.0541282  0.50550224 1.         0.
  0.02606991 0.         0.45677962 0.         0.46646659 0.
  0.         0.39595486]
 [0.7296278  1.         0.44317235 0.38905114 0.72930636 0.21165632
  0.56357191 0.         0.22391064 0.34765613 0.50506397 1.
  0.84228102 0.83268536 0.53077183 0.83540766 0.58362511 0.94101432
  0.91347472 0.67439031]
 [0.63242929 0.49808074 1.         0.70949088 0.61386054 0.25023919
  0.30856583 0.53418008 0.0996881  0.25393597 0.43366152 0.81469669
  1.         0.94057918 0.29360497 0.83277333 0.23783115 0.92765812
  0.88175812 0.32050497]
 [0.42601809 0.3800843  0.67297991 1.         0.33355644 0.42820964
  0.         0.41301989 0.47375889 0.         0.22693942 0.73866451
  0.92100422 1.         0.         0.89427554 0.         0.94126469
  0.94431211 0.05024626]
 [0.76076563 0.728982   0.57110478 0.34240928 1.         0.34590531
  0.82912736 0.18190687 0.         0.41246522 0.67533547 0.43337753
  0.27396403 0.22688293 1.         0.4343768  0.88989223 0.35145514
  0.2272188  0.48619803]
 [0.         0.20455797 0.16072822 0.43140636 0.34080563 1.
  0.38122409 0.67306123 0.6836726  0.42340334 0.         0.66744724
  0.71242095 0.8632391  0.05361374 1.         0.09516087 0.82759833
  0.78910305 0.        ]
 [0.67451284 0.57491428 0.25286065 0.04007775 0.83376741 0.4026838
  1.         0.33477903 0.18978904 0.77433343 0.59293973 0.35815148
  0.         0.01307634 0.85944178 0.30965138 1.         0.20282813
  0.09723874 0.71373928]
 [0.16422804 0.         0.48322085 0.42151033 0.18288597 0.67597872
  0.31702927 1.         0.60929578 0.63095395 0.37718516 0.92577392
  0.92251807 0.95268001 0.32416577 0.89262569 0.34925052 1.
  0.97732978 0.41470601]
 [0.06144571 0.22298072 0.         0.48074935 0.         0.68611979
  0.16717388 0.60882767 1.         0.48456678 0.34018485 0.88465036
  0.86583312 0.95246981 0.14686051 0.860847   0.21927496 0.97598299
  1.         0.33538479]
 [0.50272209 0.33808174 0.16017109 0.         0.40455551 0.42016162
  0.76491162 0.62553752 0.47762772 1.         0.64911795 0.61784458
  0.32121887 0.28634347 0.50062277 0.41911286 0.78205022 0.45410781
  0.41488699 1.        ]]"
8,"[3, 6]","[3, 4, 6, 7, 8, 9]",[0 1 4 7 8 9],1.0,0.0,0.0,1.0,0.5,0.75,[],"[3, 6]","[1, 2, 1, 2, 2, 1, 1, 1, 1, 1]","[[0.3919551 ]
 [0.42260841]
 [0.        ]
 [0.56551002]
 [1.        ]
 [0.31799633]
 [0.53831969]
 [0.54335353]
 [0.55491097]
 [0.77946343]]","[276, 321, 170, 600, 257, 395, 600, 277, 264, 299]","[[1.         0.33869472 0.44982581 0.25007392 0.55412884 0.09026661
  0.21821272 0.14810711 0.76815222 0.33539681 1.         0.59749235
  0.7745948  0.6464263  0.52814739 0.64174583 0.58921995 0.57577228
  0.84164452 0.53359513]
 [0.31686948 1.         0.19454238 0.45044652 0.24392502 0.06024246
  0.16267796 0.63103782 0.61095914 0.15852207 0.14696316 1.
  0.27677066 0.37335413 0.         0.16676296 0.27229154 0.52812776
  0.35184748 0.02487238]
 [0.44340928 0.21118211 1.         0.43296431 0.20055996 0.54616538
  0.56958046 0.09921602 0.60881902 0.01889423 0.58064808 0.36511203
  1.         0.46208364 0.22618531 0.63138924 0.52128508 0.20627207
  0.67032992 0.        ]
 [0.04892591 0.32531019 0.28916216 1.         0.         0.60007836
  0.78828834 0.33599961 0.         0.0583885  0.38652088 0.48696337
  0.49832798 1.         0.13513433 0.85643077 0.97003309 0.48688915
  0.21533593 0.30677432]
 [0.48106827 0.14814824 0.08028983 0.04114554 1.         0.40130384
  0.0250356  0.20232177 0.60819387 0.52305773 0.         0.
  0.11851301 0.         1.         0.04341539 0.         0.
  0.47594858 0.501097  ]
 [0.         0.         0.5068855  0.65337098 0.4345535  1.
  0.57528876 0.07365133 0.13325775 0.0633545  0.5449911  0.50065171
  0.74835869 0.89490787 0.4267311  1.         0.86928013 0.49404816
  0.52234404 0.31732511]
 [0.15402057 0.12287389 0.53960836 0.81935743 0.09351814 0.58190108
  1.         0.         0.14675194 0.         0.16023509 0.29804033
  0.47396986 0.96469221 0.03538339 0.78959243 1.         0.24022692
  0.         0.09016139]
 [0.09195982 0.61928482 0.05091529 0.44192508 0.26945501 0.10172629
  0.01497134 1.         0.52442031 0.69144247 0.37228546 0.67054664
  0.36872279 0.56242297 0.30181662 0.41055445 0.45008106 1.
  0.53678303 0.75118126]
 [0.70596507 0.52237238 0.50961417 0.         0.57306052 0.
  0.         0.43415282 1.         0.46926612 0.78337182 0.58162527
  0.75759214 0.38134888 0.66173105 0.48552007 0.33083458 0.57174427
  1.         0.50366931]
 [0.31469746 0.16003545 0.         0.23441083 0.57744339 0.12136337
  0.04709695 0.70150573 0.56848013 1.         0.13228364 0.14398274
  0.         0.25669078 0.56203725 0.         0.17199932 0.68715109
  0.3249997  1.        ]]"
9,[6],"[0, 1, 3, 5, 6, 9]",[0 1 3 5 9],1.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,[],[6],"[1, 1, 2, 1, 1, 3, 2, 1, 1, 2]","[[0.53638578]
 [0.57224076]
 [0.25719784]
 [0.83068653]
 [0.40936836]
 [0.76386849]
 [0.79337652]
 [0.44714033]
 [0.        ]
 [0.72188047]]","[263, 147, 393, 309, 281, 282, 600, 110, 221, 292]","[[1.         0.3521289  0.22825185 0.45404251 0.18818962 0.46599918
  0.14873234 0.         0.37335615 0.44975902 1.         0.07760199
  0.16136714 0.19132288 0.27043123 0.22844015 0.21645134 0.
  0.46312881 0.21160802]
 [0.34687421 1.         0.11647111 0.48806665 0.23114118 0.57833504
  0.2552311  0.11391038 0.36472754 0.64397899 0.45071947 1.
  0.76972608 0.68046079 0.53709555 0.53038912 0.73691688 0.70614653
  0.77275066 0.61033211]
 [0.11943163 0.         1.         0.25458806 0.73778043 0.02452865
  0.48133244 0.23244696 0.75980203 0.10753312 0.24164346 0.65032026
  1.         0.47912748 0.7547515  0.38731683 0.70373187 0.69802439
  0.9203672  0.28707514]
 [0.3274815  0.37446645 0.19526246 1.         0.         0.6027039
  0.01887848 0.62915856 0.26869817 0.69302625 0.03661463 0.36074637
  0.31379358 1.         0.06078052 0.52783289 0.24755023 0.72167399
  0.41965624 0.6897695 ]
 [0.         0.06052819 0.71691104 0.         1.         0.21976016
  0.69699589 0.13129527 0.64168316 0.05389455 0.07461163 0.01400818
  0.6559967  0.         1.         0.17831271 0.59470567 0.18147774
  0.66375002 0.        ]
 [0.35927003 0.49812864 0.         0.61300799 0.23999602 1.
  0.23764431 0.14022498 0.         0.51558691 0.02162056 0.
  0.39498834 0.49741614 0.17853991 1.         0.30853578 0.02443962
  0.         0.24162974]
 [0.04347824 0.16987782 0.4892242  0.10503486 0.7236039  0.28607394
  1.         0.44944186 0.52287473 0.         0.04040962 0.45895044
  0.59876087 0.22647824 0.60867946 0.33219153 1.         0.54498423
  0.61580899 0.03447814]
 [0.04382228 0.15955746 0.35678004 0.71213994 0.32568098 0.31484267
  0.53149626 1.         0.60837418 0.27509194 0.09664424 0.55422696
  0.69833208 0.78894885 0.41704973 0.30501526 0.66436646 1.
  0.79267799 0.37812331]
 [0.24811069 0.24389009 0.74741073 0.28766483 0.65097626 0.
  0.49050866 0.50856528 1.         0.05100631 0.31921842 0.51609013
  0.88833215 0.3822708  0.663843   0.         0.60219981 0.70897902
  1.         0.1441569 ]
 [0.38172509 0.60317767 0.1211124  0.71998294 0.13697602 0.54635989
  0.         0.1481306  0.11129238 1.         0.         0.1700029
  0.         0.66969329 0.         0.24141999 0.         0.12682103
  0.14392019 1.        ]]"
