1,True,4.557262224824857,6.4960022835529045,8.551010757655439,[6.66439173 5.40042446 6.62440343 7.29478951],[ 6.10733014  8.33511513  4.55726222  6.27091199 20.48545445  5.54999061]
2,True,4.874895775971755,10.127923913602203,6.872506685957921,[ 6.59191902  6.64060586  9.75435362 19.80382568  7.84891538],[10.07772492  6.34279119  5.93451851  4.87489578  7.13260303]
3,True,6.661266549089486,28.12949476098479,11.041091674599596,[  8.8040348    8.85752119   7.88680004   8.85429841 106.24481936],[ 6.66126655  7.32682816 10.16058924 24.04143196  7.01534246]
4,True,3.6625562936620923,6.4780337327219115,7.904091513991716,[6.39477085 8.06832502 5.24834099 6.20069808],[ 3.66255629  5.77002678  5.27437848 21.95765105  5.12186847  5.63806801]
5,True,5.203564489282101,7.163092710220335,12.67630331515752,"[7.56839913 6.57983829 9.13216147 7.6367982  7.33561461 5.54268183
 6.34615543]",[ 5.20356449  9.37606127 23.44928419]
6,True,4.794210716599444,14.227093361942268,6.2751485322173215,[21.52296632  7.19655525 20.17731048  8.0115414 ],[4.79421072 5.68375833 6.54137845 8.71416209 5.27772477 6.63965685]
7,True,9.652626340293622,27.67358728196899,10.985209190336557,[26.39771385 27.02563834 29.59740965],"[11.13899222  9.65262634 11.66993576 10.18780818 11.69892031 10.61228797
 11.93589355]"
8,True,7.808344130910356,21.616538609845502,9.466791154919225,[27.56963149 12.74379765 24.53618669],"[ 9.59164938  9.91879669  7.80834413  9.93500531  9.50404624  8.42173317
 11.08796316]"
9,False,4.951250127748214,7.850866875304265,7.028432100662703,[10.57069279  9.73415882  7.69117032  5.65405484  5.60425761],[7.26628614 4.95125013 7.03916054 8.49531815 7.39014554]
10,True,8.514981186979561,15.528211577886802,10.676451770961044,[12.65320287 13.30679572 24.64809502 13.28803902 13.74492525],[14.56840221 10.58459018  9.9614021   9.75288317  8.51498119]
11,True,6.3392539774604835,15.45334530249606,9.079632493766738,[32.06667684  9.142772    8.49726575 12.10666662],[ 9.40822603 10.90803136  8.78740931  9.41874687  9.61612742  6.33925398]
12,True,5.2497305018017855,9.046953076218278,7.698896340746866,[ 6.45169112  7.0134545   6.54524255  5.93363862  6.5354462  21.80224547],[7.18796123 9.29800114 5.2497305  9.05989249]
13,True,4.757831769457148,10.497571622342306,6.449716018909231,[ 7.99825527  6.30271187 20.82961402  6.85970533],[4.75783177 5.9521513  6.54369716 4.9546566  9.17811704 7.31184225]
14,True,4.798707444082247,11.28776053984469,6.507363964617694,[ 4.9236708   6.25528455 10.64357934  8.63971934 28.36511245  8.89919677],[5.35406765 7.65281493 8.22386583 4.79870744]
15,True,8.187070251251853,18.160328440128833,9.268961506457911,[21.108972   13.02354107 29.12969569  9.379105  ],[ 9.75706072 10.07955282  9.59277084  8.4199806   8.18707025  9.57733381]
16,False,6.671484548425603,10.732239428600556,8.489832490536049,[13.31316581  9.63379862  9.24975386],"[10.176124    7.6194435   7.17068622  6.67148455  7.02819825 13.56680607
  7.19608485]"
17,True,9.463652403849384,27.150557295449588,12.569862075263392,[29.79290834 23.51006218 28.14870137],"[11.49549846 12.48220362 14.87571365 12.24084025  9.4636524  13.06864098
 14.36248516]"
