fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
76,95.475,12.0,96.15,0.0,10.413554191589355
77,95.8525,14.0,96.35,0.0,10.419175148010254
78,95.5725,11.0,96.475,0.0,10.422630310058594
79,95.655,12.0,97.725,0.0,10.425604820251465
80,94.8925,11.0,98.225,0.0,10.429946899414062
81,94.7825,12.0,98.425,3.1527371406555176,10.43671703338623
82,95.0475,9.0,98.475,0.0,10.438812255859375
83,95.065,14.0,98.15,0.0,10.436875343322754
84,94.7275,14.0,97.55,2.4814581871032715,10.440634727478027
85,95.88,6.0,98.275,0.0,10.444432258605957
86,95.33,7.0,98.625,0.0,10.443392753601074
87,95.195,9.0,98.975,0.0,10.447787284851074
88,95.7725,9.0,98.625,0.0,10.45583438873291
89,95.77,6.0,98.4,0.0,10.457755088806152
90,95.0775,13.0,98.825,0.0,10.460430145263672
91,95.655,12.0,98.95,0.0,10.464665412902832
92,96.0325,8.0,98.625,0.0,10.46729564666748
93,95.28,6.0,98.275,0.0,10.470193862915039
94,95.425,6.0,97.875,0.0,10.477843284606934
95,95.0375,9.0,98.775,0.0,10.478485107421875
96,95.29,7.0,98.575,0.0,10.482064247131348
97,94.3075,7.0,98.7,2.269780158996582,10.483877182006836
98,96.015,6.0,98.8,2.3100459575653076,10.490100860595703
99,96.2175,9.0,97.25,0.0,10.494921684265137
100,95.94,9.0,97.25,0.0,10.502594947814941
101,96.325,8.0,97.1,2.477973222732544,10.505468368530273
102,95.665,9.0,98.275,0.0,10.509876251220703
103,96.1975,9.0,97.825,2.7697105407714844,10.516648292541504
104,96.34,10.0,98.0,0.0,10.51974105834961
105,96.11,16.0,97.8,0.0,10.523435592651367
106,96.36,14.0,97.15,2.065314531326294,10.526726722717285
107,96.1975,10.0,98.2,0.0,10.528925895690918
108,95.82,8.0,96.475,0.0,10.529845237731934
109,96.4275,12.0,97.525,0.0,10.536469459533691
110,96.285,10.0,98.05,0.0,10.540079116821289
111,95.27,9.0,96.85,0.0,10.543702125549316
112,96.505,9.0,97.9,0.0,10.546799659729004
113,96.01,9.0,98.4,0.0,10.548714637756348
114,96.3875,11.0,97.325,2.6359798908233643,10.553364753723145
115,96.445,14.0,97.375,0.0,10.557097434997559
116,96.23,13.0,97.425,0.0,10.561388969421387
117,96.56,10.0,97.475,2.2059640884399414,10.564587593078613
118,96.615,13.0,97.5,0.0,10.566949844360352
119,96.6725,13.0,97.3,0.0,10.568682670593262
120,96.6075,7.0,97.7,0.0,10.570186614990234
121,95.9025,4.0,97.075,0.0,10.573432922363281
122,96.47,13.0,98.0,0.0,10.579715728759766
123,96.6425,11.0,97.825,2.4696524143218994,10.583972930908203
124,96.5875,11.0,97.925,0.0,10.586115837097168
125,95.9025,11.0,99.05,2.6700758934020996,10.590396881103516
126,96.245,11.0,98.475,2.7061424255371094,10.591288566589355
127,96.15,11.0,97.65,0.0,10.59278678894043
128,96.1975,11.0,97.875,0.0,10.596529006958008
129,96.1975,11.0,97.875,2.941293478012085,10.598670959472656
130,96.485,11.0,97.425,0.0,10.598670959472656
131,96.6,11.0,98.525,0.0,10.602502822875977
132,96.2825,10.0,99.125,0.0,10.603875160217285
133,96.3775,10.0,98.975,0.0,10.608718872070312
134,96.505,8.0,98.825,2.743743419647217,10.610584259033203
135,96.565,11.0,99.0,0.0,10.614299774169922
136,96.605,8.0,97.9,0.0,10.618825912475586
137,96.595,6.0,96.775,0.0,10.620535850524902
138,96.28,4.0,94.225,0.0,10.624587059020996
139,96.7875,11.0,96.425,2.704242467880249,10.627872467041016
140,96.5975,10.0,96.65,0.0,10.62988567352295
141,96.6775,9.0,98.35,0.0,10.631512641906738
142,96.7775,8.0,97.8,0.0,10.635408401489258
143,96.8075,10.0,97.85,0.0,10.637494087219238
144,96.9225,9.0,97.55,0.0,10.639793395996094
145,96.925,10.0,98.625,0.0,10.646324157714844
146,96.555,9.0,97.825,2.9233481884002686,10.649322509765625
147,96.9675,12.0,98.1,0.0,10.65151309967041
148,96.9625,10.0,98.35,0.0,10.656219482421875
149,96.9725,9.0,97.75,2.3158559799194336,10.660350799560547
150,96.665,5.0,97.85,0.0,10.662914276123047
151,96.8775,10.0,97.775,0.0,10.665459632873535
152,96.38,8.0,97.975,0.0,10.667108535766602
153,96.9525,8.0,97.475,0.0,10.669946670532227
154,97.0875,9.0,97.5,0.0,10.67303466796875
155,97.0325,9.0,99.2,0.0,10.674542427062988
156,96.2125,8.0,98.375,0.0,10.6781005859375
157,96.39,8.0,98.775,0.0,10.680492401123047
158,96.74,9.0,98.725,0.0,10.681042671203613
159,96.3375,6.0,98.525,0.0,10.68454360961914
160,96.0475,8.0,97.95,0.0,10.688860893249512
161,96.535,6.0,97.775,0.0,10.692875862121582
162,96.8375,7.0,98.875,0.0,10.69844913482666
163,97.2175,7.0,97.825,0.0,10.703330039978027
164,96.7775,6.0,97.55,0.0,10.704793930053711
165,96.9625,6.0,97.3,0.0,10.708731651306152
166,97.235,6.0,97.6,0.0,10.711801528930664
167,97.1525,8.0,97.55,0.0,10.715286254882812
168,97.1725,6.0,98.15,0.0,10.717483520507812
169,97.0325,5.0,97.9,0.0,10.71928882598877
170,97.0775,11.0,97.925,0.0,10.723164558410645
171,97.0725,8.0,97.9,0.0,10.725054740905762
172,97.0,8.0,98.975,0.0,10.727521896362305
173,96.955,5.0,98.35,0.0,10.731402397155762
174,97.0925,6.0,98.575,0.0,10.735921859741211
175,97.145,7.0,98.175,2.9312846660614014,10.739262580871582
176,97.3125,7.0,97.025,0.0,10.738496780395508
177,97.3825,7.0,98.425,2.437837600708008,10.741669654846191
178,97.285,6.0,97.225,0.0,10.744218826293945
179,97.06,7.0,97.025,2.50252366065979,10.74493408203125
180,96.9875,6.0,99.125,2.5706024169921875,10.747222900390625
181,97.34,6.0,98.75,0.0,10.746267318725586
182,97.0325,6.0,98.6,2.7224981784820557,10.7559814453125
183,97.2175,6.0,98.5,0.0,10.757834434509277
184,97.2025,7.0,97.5,0.0,10.763318061828613
185,97.18,7.0,98.95,2.3088150024414062,10.766654968261719
186,97.0525,7.0,98.775,0.0,10.769896507263184
187,97.0325,9.0,99.3,0.0,10.773898124694824
188,97.3725,9.0,98.8,0.0,10.773807525634766
189,96.9525,8.0,99.0,0.0,10.776333808898926
190,97.2725,6.0,98.85,0.0,10.780000686645508
191,97.3975,7.0,98.2,0.0,10.78244400024414
192,97.3675,8.0,98.925,0.0,10.785832405090332
193,97.3675,8.0,98.925,2.519826889038086,10.790814399719238
194,97.39,8.0,98.8,0.0,10.790814399719238
195,97.415,10.0,98.95,2.684638738632202,10.792250633239746
196,97.45,8.0,98.95,0.0,10.79190731048584
197,97.5075,9.0,98.6,0.0,10.796304702758789
198,97.4825,10.0,99.0,0.0,10.796700477600098
199,97.375,10.0,99.0,0.0,10.798727989196777
200,97.2825,7.0,99.1,0.0,10.80038070678711
201,97.245,8.0,98.675,2.60528302192688,10.79996109008789
202,97.435,7.0,98.7,2.3888063430786133,10.802102088928223
203,97.3475,7.0,97.975,0.0,10.806084632873535
204,97.4375,7.0,98.075,0.0,10.809062004089355
205,97.3625,7.0,99.175,2.337954521179199,10.810724258422852
206,97.305,7.0,98.725,0.0,10.813403129577637
207,97.35,7.0,98.175,0.0,10.809818267822266
208,97.4575,8.0,98.45,0.0,10.812154769897461
209,97.4025,7.0,98.775,2.4500110149383545,10.812698364257812
210,97.565,8.0,98.975,0.0,10.815739631652832
211,97.47,9.0,98.075,0.0,10.816628456115723
212,97.5725,10.0,99.125,0.0,10.81602954864502
213,97.4175,10.0,99.075,2.3348560333251953,10.81884765625
214,97.4825,12.0,98.1,0.0,10.820149421691895
215,97.6225,13.0,98.325,2.0789377689361572,10.821861267089844
216,97.67,11.0,98.65,0.0,10.826766014099121
217,97.255,7.0,97.55,2.232353925704956,10.829739570617676
218,97.3775,7.0,98.075,2.298588991165161,10.832207679748535
219,97.6125,8.0,97.85,0.0,10.83592414855957
220,97.48,8.0,98.025,0.0,10.83674430847168
221,97.57,10.0,98.925,0.0,10.838871002197266
222,97.67,11.0,98.35,0.0,10.842222213745117
223,97.6375,11.0,98.025,0.0,10.846512794494629
224,97.4925,12.0,97.6,0.0,10.850160598754883
225,97.565,12.0,98.525,0.0,10.851312637329102
226,97.475,12.0,98.325,0.0,10.853337287902832
227,97.5775,12.0,98.075,0.0,10.855361938476562
228,97.48,9.0,97.0,2.371628522872925,10.85693645477295
229,97.3975,8.0,96.4,0.0,10.858848571777344
230,97.7075,8.0,98.725,0.0,10.859928131103516
231,97.68,6.0,98.525,0.0,10.860335350036621
232,97.715,7.0,98.875,0.0,10.86343765258789
233,97.55,7.0,99.025,0.0,10.866914749145508
234,97.505,7.0,97.9,0.0,10.87004566192627
235,97.1,12.0,97.825,0.0,10.87428092956543
236,97.155,12.0,98.175,2.382897138595581,10.895825386047363
237,97.5325,7.0,98.95,0.0,10.895644187927246
238,97.63,7.0,98.6,0.0,10.89748477935791
239,97.5675,7.0,98.7,0.0,10.899484634399414
240,97.64,10.0,98.65,0.0,10.901322364807129
241,97.235,11.0,98.775,2.0957632064819336,10.904417037963867
242,97.3225,10.0,98.55,0.0,10.905694961547852
243,97.36,10.0,98.775,0.0,10.906655311584473
244,97.5025,10.0,98.2,0.0,10.90903377532959
245,97.0,7.0,97.8,0.0,10.911493301391602
246,97.54,7.0,97.525,0.0,10.914774894714355
247,97.6775,10.0,98.125,0.0,10.916359901428223
248,97.68,12.0,98.45,0.0,10.919005393981934
249,97.515,13.0,99.1,2.318824529647827,10.922194480895996
250,97.6575,12.0,99.25,0.0,10.92273998260498
251,97.63,11.0,99.25,0.0,10.925209045410156
252,97.665,11.0,99.25,1.9267699718475342,10.925047874450684
253,97.6425,7.0,99.1,2.038180351257324,10.928975105285645
254,97.6575,9.0,99.025,0.0,10.930708885192871
255,97.6525,9.0,98.925,2.275529384613037,10.934100151062012
256,97.84,12.0,98.85,0.0,10.93628978729248
257,97.8475,11.0,98.775,0.0,10.937156677246094
258,97.855,11.0,98.575,2.3016278743743896,10.939459800720215
259,97.7875,11.0,98.575,2.377350330352783,10.941311836242676
260,97.7625,11.0,98.025,0.0,10.944210052490234
261,97.79,11.0,97.925,1.9566516876220703,10.94514274597168
262,97.7825,12.0,98.0,2.2769484519958496,10.94590950012207
263,97.8375,11.0,98.675,0.0,10.947431564331055
264,97.7175,12.0,98.775,0.0,10.949227333068848
265,97.65,12.0,98.85,0.0,10.953080177307129
266,97.5375,11.0,99.15,0.0,10.955544471740723
267,97.705,11.0,99.0,0.0,10.955098152160645
268,97.7525,12.0,98.775,0.0,10.957700729370117
269,97.79,10.0,98.25,0.0,10.958724021911621
270,97.7475,12.0,98.175,0.0,10.96019172668457
271,97.705,12.0,98.975,2.0068211555480957,10.962061882019043
272,97.6725,15.0,99.025,0.0,10.96759033203125
273,97.5425,15.0,99.2,0.0,10.968378067016602
274,97.805,12.0,98.4,0.0,10.970158576965332
275,97.695,10.0,97.9,0.0,10.973981857299805
276,97.3875,12.0,98.975,0.0,10.97580337524414
277,97.7775,15.0,99.05,2.011486768722534,10.975958824157715
278,97.5925,13.0,99.2,2.007465362548828,10.980215072631836
279,97.7625,13.0,99.175,0.0,10.981647491455078
280,97.74,12.0,99.2,0.0,10.982308387756348
281,97.805,12.0,99.1,0.0,10.983526229858398
282,97.8425,12.0,99.15,0.0,10.984240531921387
283,97.8475,12.0,98.85,0.0,10.984748840332031
284,97.94,12.0,98.6,0.0,10.985774040222168
285,97.9,11.0,98.425,0.0,10.98764705657959
286,97.915,12.0,98.625,2.1446752548217773,10.989957809448242
287,97.5925,10.0,97.5,0.0,10.990070343017578
288,97.825,14.0,98.025,0.0,10.990163803100586
289,97.3825,14.0,96.55,0.0,10.9911470413208
290,97.6875,14.0,97.175,2.115466356277466,10.99438762664795
291,97.72,13.0,96.775,0.0,10.996477127075195
292,97.7075,14.0,97.2,0.0,10.996513366699219
293,97.7925,14.0,97.575,1.9550336599349976,10.999283790588379
294,97.835,16.0,98.325,0.0,10.996116638183594
295,97.85,14.0,98.075,0.0,10.997684478759766
296,97.8825,13.0,98.15,0.0,10.999550819396973
297,97.7775,12.0,97.125,1.7999978065490723,10.998440742492676
298,97.84,14.0,97.325,1.7062413692474365,11.00142765045166
299,97.885,13.0,97.05,0.0,11.003233909606934
300,97.895,14.0,97.15,0.0,11.004079818725586
301,97.88,12.0,97.025,0.0,11.005484580993652
302,97.945,12.0,98.4,1.9461047649383545,11.007285118103027
303,97.895,11.0,98.275,0.0,11.00908088684082
304,97.855,12.0,98.275,1.912093997001648,11.011085510253906
305,97.895,12.0,98.1,2.0043013095855713,11.014695167541504
306,97.875,12.0,96.825,0.0,11.015826225280762
307,97.9075,11.0,97.675,0.0,11.015069961547852
308,97.935,10.0,97.45,1.751970648765564,11.016131401062012
309,97.9875,14.0,97.825,0.0,11.018301963806152
310,97.9125,13.0,97.85,0.0,11.01906681060791
311,97.9975,13.0,98.35,0.0,11.020362854003906
312,98.0625,13.0,98.475,0.0,11.02198600769043
313,98.0175,13.0,98.425,0.0,11.022785186767578
314,97.9475,14.0,98.3,0.0,11.025412559509277
315,97.8525,11.0,98.025,1.65791916847229,11.027480125427246
316,97.855,12.0,97.65,0.0,11.027791023254395
317,98.0125,12.0,98.625,0.0,11.028422355651855
318,97.88,10.0,98.45,0.0,11.031136512756348
319,98.0075,12.0,97.75,1.785531997680664,11.033761978149414
320,97.99,11.0,98.075,0.0,11.03477668762207
321,98.0475,11.0,98.2,0.0,11.035061836242676
322,98.035,10.0,98.425,0.0,11.036853790283203
323,97.9125,13.0,99.3,1.920657753944397,11.038147926330566
324,97.9525,12.0,99.225,0.0,11.040246963500977
325,97.9775,13.0,99.25,0.0,11.041329383850098
326,97.935,13.0,99.35,0.0,11.042609214782715
327,98.005,12.0,99.225,0.0,11.044480323791504
328,98.065,10.0,98.875,0.0,11.045463562011719
329,98.0675,10.0,98.75,1.7463924884796143,11.047450065612793
330,98.0875,10.0,98.75,2.171020030975342,11.048725128173828
331,98.0575,11.0,98.7,0.0,11.049156188964844
332,97.85,13.0,98.875,0.0,11.050519943237305
333,97.89,12.0,98.85,0.0,11.05134105682373
334,98.005,12.0,98.875,0.0,11.053326606750488
335,97.9925,13.0,98.85,0.0,11.054840087890625
336,98.0425,13.0,98.8,0.0,11.055370330810547
337,98.0725,13.0,99.075,0.0,11.05724048614502
338,97.9325,11.0,99.175,2.1316728591918945,11.059549331665039
339,97.97,12.0,99.125,0.0,11.061410903930664
340,98.065,10.0,98.675,0.0,11.063881874084473
341,97.9825,10.0,98.55,0.0,11.064828872680664
342,97.9825,10.0,98.85,2.140885353088379,11.065195083618164
343,98.0425,12.0,98.925,0.0,11.0646333694458
344,98.0625,13.0,98.9,2.027683973312378,11.065929412841797
345,97.9625,13.0,99.05,0.0,11.06752872467041
346,97.9525,13.0,99.075,0.0,11.068982124328613
347,97.9975,13.0,99.05,0.0,11.06757640838623
348,98.0375,13.0,98.975,0.0,11.068970680236816
349,97.9975,12.0,98.575,0.0,11.070405960083008
350,98.0475,12.0,98.925,0.0,11.06894588470459
351,97.9025,13.0,99.075,0.0,11.070618629455566
352,97.9425,13.0,99.25,0.0,11.07131290435791
353,98.0925,13.0,99.15,1.814215898513794,11.071045875549316
354,98.1225,10.0,98.35,0.0,11.07254695892334
355,98.03,14.0,98.925,0.0,11.0745210647583
356,98.1275,12.0,98.875,0.0,11.078102111816406
357,98.1275,12.0,98.7,0.0,11.080578804016113
358,98.0625,14.0,98.8,0.0,11.082242965698242
359,98.125,13.0,98.825,0.0,11.083388328552246
360,98.12,12.0,98.825,2.0362353324890137,11.085731506347656
361,98.1475,15.0,98.675,0.0,11.087712287902832
362,98.045,11.0,98.5,1.8457386493682861,11.089212417602539
363,98.0725,12.0,98.525,1.9220579862594604,11.087858200073242
364,98.125,15.0,98.825,0.0,11.088080406188965
365,98.03,15.0,98.65,0.0,11.089396476745605
366,97.9275,18.0,99.225,0.0,11.091352462768555
367,98.13,14.0,99.1,0.0,11.092440605163574
368,98.1025,15.0,99.125,0.0,11.093292236328125
369,98.17,14.0,98.825,0.0,11.096211433410645
370,98.155,17.0,98.95,2.017927646636963,11.09783935546875
371,98.205,17.0,98.975,0.0,11.097651481628418
372,98.2575,17.0,98.625,1.689963698387146,11.09798812866211
373,98.2025,18.0,98.6,1.923420786857605,11.100247383117676
374,98.165,18.0,99.0,1.6886650323867798,11.100296020507812
375,98.165,18.0,98.925,0.0,11.100898742675781
376,97.885,12.0,96.25,1.8899840116500854,11.101251602172852
377,97.9625,13.0,96.75,0.0,11.101522445678711
378,98.145,18.0,98.9,0.0,11.103447914123535
379,98.165,18.0,99.225,0.0,11.103156089782715
380,98.2675,18.0,99.1,0.0,11.10551929473877
381,98.2625,18.0,99.1,0.0,11.10542106628418
382,98.1975,17.0,98.85,0.0,11.10594367980957
383,98.28,18.0,98.825,1.5453041791915894,11.107237815856934
384,98.2175,20.0,98.875,0.0,11.107848167419434
385,98.225,13.0,98.625,0.0,11.110267639160156
386,98.205,13.0,98.7,0.0,11.111712455749512
387,98.25,13.0,98.4,0.0,11.112787246704102
388,98.245,14.0,98.35,0.0,11.114133834838867
389,98.03,10.0,98.55,0.0,11.115006446838379
390,98.1425,11.0,98.725,1.8354978561401367,11.116427421569824
391,98.245,10.0,98.525,0.0,11.1185884475708
392,98.23,10.0,98.675,2.180727005004883,11.118536949157715
393,98.23,10.0,98.675,1.8938556909561157,11.119866371154785
394,98.225,12.0,98.6,0.0,11.119866371154785
395,98.235,12.0,99.0,1.8345141410827637,11.120152473449707
396,98.155,13.0,99.025,0.0,11.121786117553711
397,98.25,13.0,99.05,0.0,11.12259292602539
398,98.2375,13.0,99.225,0.0,11.124161720275879
399,98.2425,13.0,99.125,1.8588550090789795,11.124786376953125
400,98.285,13.0,99.15,1.7839710712432861,11.124991416931152
401,98.195,13.0,97.775,1.961921215057373,11.126709938049316
402,98.0875,13.0,97.875,2.1579108238220215,11.125619888305664
403,98.1425,13.0,97.7,1.975063681602478,11.125670433044434
404,98.155,12.0,98.125,1.886866807937622,11.125657081604004
405,98.115,12.0,97.775,0.0,11.124027252197266
406,98.2125,12.0,99.075,1.7960050106048584,11.12572193145752
407,98.255,12.0,98.9,0.0,11.127442359924316
408,98.3475,13.0,99.05,1.7465094327926636,11.127822875976562
409,98.2775,13.0,98.95,0.0,11.129317283630371
410,98.275,13.0,98.975,0.0,11.129846572875977
411,98.2775,12.0,98.975,1.6956297159194946,11.130942344665527
412,98.31,13.0,98.925,0.0,11.13235855102539
413,98.315,13.0,98.825,0.0,11.133187294006348
414,98.34,13.0,99.025,0.0,11.134428977966309
415,98.3225,13.0,99.0,0.0,11.1350679397583
416,98.3225,13.0,99.0,0.0,11.135622024536133
417,98.3,12.0,98.7,0.0,11.137940406799316
418,98.3075,12.0,99.075,0.0,11.138022422790527
419,98.2975,13.0,99.1,0.0,11.13891315460205
420,98.2925,12.0,99.175,0.0,11.14028549194336
421,98.3025,12.0,99.15,0.0,11.141794204711914
422,98.2325,13.0,99.125,0.0,11.142647743225098
423,98.3425,13.0,99.05,0.0,11.144487380981445
424,98.305,13.0,99.1,0.0,11.145134925842285
425,98.3025,11.0,99.075,1.8312733173370361,11.146502494812012
426,98.3425,11.0,98.95,0.0,11.147698402404785
427,98.28,12.0,99.175,0.0,11.148245811462402
428,98.22,13.0,99.175,1.557936191558838,11.149791717529297
429,98.1625,13.0,99.375,0.0,11.150670051574707
430,98.1175,13.0,99.375,1.685734748840332,11.150803565979004
431,98.2275,13.0,99.325,0.0,11.150901794433594
432,98.235,13.0,99.275,0.0,11.150833129882812
433,98.13,11.0,97.825,0.0,11.151510238647461
434,98.1975,11.0,98.45,0.0,11.14990234375
435,98.2475,12.0,99.1,1.6367285251617432,11.150548934936523
436,98.225,13.0,99.125,1.787949562072754,11.15223503112793
437,98.2475,13.0,99.15,0.0,11.153093338012695
438,98.2275,12.0,99.175,0.0,11.154499053955078
439,98.19,11.0,98.9,0.0,11.15578842163086
440,98.245,12.0,99.2,1.766082525253296,11.157303810119629
441,98.0825,10.0,98.25,0.0,11.15719223022461
442,98.2325,12.0,98.8,1.9847244024276733,11.156476020812988
443,98.295,11.0,98.8,1.8333388566970825,11.157852172851562
444,98.3125,12.0,98.95,0.0,11.159147262573242
445,98.2375,12.0,99.25,0.0,11.159079551696777
446,98.2775,11.0,99.325,0.0,11.160457611083984
447,98.295,13.0,99.425,1.7210885286331177,11.161396026611328
448,98.265,12.0,99.275,0.0,11.160168647766113
449,98.35,11.0,99.275,0.0,11.160043716430664
450,98.36,11.0,99.225,0.0,11.161989212036133
451,98.3375,11.0,99.125,0.0,11.162550926208496
452,98.3625,11.0,99.325,1.6188664436340332,11.163825035095215
453,98.3675,12.0,99.275,0.0,11.16553020477295
454,98.3375,11.0,98.9,0.0,11.166373252868652
455,98.3325,11.0,98.975,0.0,11.167181968688965
456,98.37,11.0,99.0,1.8803380727767944,11.167933464050293
457,98.36,11.0,99.025,0.0,11.169875144958496
458,98.2975,10.0,98.75,1.830191969871521,11.171335220336914
459,98.3625,12.0,98.85,0.0,11.171595573425293
460,98.39,12.0,98.925,0.0,11.173205375671387
461,98.3725,12.0,98.925,1.4407602548599243,11.173843383789062
462,98.26,13.0,98.25,1.597259759902954,11.17494010925293
463,98.325,13.0,98.825,0.0,11.175593376159668
464,98.345,14.0,98.825,0.0,11.17476749420166
465,98.355,13.0,98.9,1.4667199850082397,11.176216125488281
466,98.3825,13.0,98.975,0.0,11.176514625549316
467,98.2725,11.0,98.475,0.0,11.177302360534668
468,98.295,11.0,98.775,1.779695749282837,11.176789283752441
469,98.3175,11.0,98.8,0.0,11.177675247192383
470,98.2975,11.0,98.65,0.0,11.17874813079834
471,98.3375,11.0,98.925,1.658416509628296,11.180268287658691
472,98.34,11.0,99.1,0.0,11.180856704711914
473,98.3125,11.0,99.15,0.0,11.18237590789795
474,98.3725,13.0,98.975,0.0,11.183942794799805
475,98.38,13.0,98.75,0.0,11.183524131774902
476,98.345,10.0,98.4,0.0,11.18426513671875
477,98.3825,10.0,98.275,0.0,11.184072494506836
478,98.36,10.0,98.275,0.0,11.18453598022461
479,98.3525,10.0,98.525,0.0,11.185830116271973
480,98.4125,13.0,98.85,0.0,11.186912536621094
481,98.42,12.0,98.875,0.0,11.187469482421875
482,98.43,12.0,98.675,0.0,11.18797779083252
483,98.44,13.0,99.15,0.0,11.18732738494873
484,98.4575,13.0,99.075,0.0,11.18659496307373
485,98.41,13.0,99.1,0.0,11.18746280670166
486,98.41,13.0,99.1,0.0,11.189393043518066
487,98.425,13.0,99.1,0.0,11.189393043518066
488,98.395,13.0,99.2,0.0,11.190105438232422
489,98.4325,13.0,99.05,0.0,11.189681053161621
490,98.4625,13.0,99.175,1.5865201950073242,11.191080093383789
491,98.42,13.0,99.125,0.0,11.189997673034668
492,98.455,13.0,99.05,0.0,11.190101623535156
493,98.44,13.0,99.0,0.0,11.190448760986328
494,98.395,13.0,99.275,0.0,11.1914644241333
495,98.315,13.0,99.3,0.0,11.192005157470703
496,98.315,13.0,99.3,1.764444351196289,11.192826271057129
497,98.4425,13.0,99.2,0.0,11.192826271057129
498,98.43,13.0,99.15,0.0,11.192889213562012
499,98.4625,12.0,99.175,0.0,11.191840171813965
500,98.4425,11.0,99.3,1.5073707103729248,11.192560195922852
501,98.3575,12.0,99.25,0.0,11.194025993347168
