1,True,6.864961982274373,16.38370900339878,8.184558667679163,[17.42328877 10.00166664 19.60900527 18.50087532],[6.86496198 8.91914826 9.11170578 7.3392787  8.72002877 8.15222852]
2,True,4.495314057267617,12.917371167836595,6.302846863915667,[ 7.2801471   6.16628373 11.42328107 17.36778657 22.34935736],[8.61562535 6.25075877 5.51847563 4.49531406 6.63406051]
3,True,7.204568708853497,15.419619855732936,8.719567664840294,[ 7.56075601  9.10954433 22.66205943 22.35361811 15.41212139],[9.96998006 8.84353824 8.74112825 7.20456871 8.83862306]
4,True,4.289792393752389,22.240599435259917,6.0580528744167,[20.62404282 23.85715605],"[4.28979239 7.12065123 7.9043792  6.54844137 4.70374162 5.51585088
 6.3867991  5.9947672 ]"
5,True,7.574101592806564,45.1643157469458,13.607456056129267,[80.25201868 10.07661281],"[10.64093767 23.36774437  8.49453807 11.11006165 10.66703906  7.57410159
 27.14594128  9.85928476]"
6,True,7.3556265420691,21.181931425144114,8.375332408693597,[27.08560263 27.92644938 11.23291875 18.48275494],[ 7.37059029  7.35562654  8.33020825  8.36460566 10.76385671  8.067107  ]
7,True,14.728003425464617,25.567633916624477,16.87434022864705,[25.36170013 26.15021913 25.23839463 26.67426255 25.06714799 24.91407907],[17.37231554 14.72800343 18.78333286 16.61370909]
8,True,10.209333395032289,14.33080580345633,19.062256593084555,[10.70916568 12.64945834 26.4423007  11.54765676 10.92439134 13.71186199],[10.2093334  24.29628771 13.21058142 28.53282385]
9,True,6.843263999280978,9.876828090886875,12.390453889956765,[10.19852181  6.89880305 10.23333463 11.41245003 10.64103094],[12.2214995  10.37868397 24.23647848  6.843264    8.27234349]
10,True,8.463012829247681,17.907910653452877,10.76656298300796,[14.56188371 10.00696047 22.26422862 10.61835374 28.419574   21.57646338],[12.1567888  12.03024469 10.41620561  8.46301283]
11,True,6.869642767764102,18.37852856539073,9.236177417682942,[12.99739752 22.05577356 11.29455138 17.04009074 28.50482963],[10.02917223  7.95584102  9.82291442 11.50331664  6.86964277]
12,True,5.377812461394495,20.239619353202205,6.236143349748981,[24.66890609 10.37274319 25.67720878],"[6.17126316 5.67677529 6.3487619  5.5049599  5.65702851 5.37781246
 8.91640223]"
13,True,11.87861832865109,27.305019484055165,16.969343400757307,[27.0967482  26.48078984 28.33752042],"[11.87861833 12.90375861 23.68336343 28.30693148 11.98645827 16.18553788
 13.84073581]"
14,True,4.646956282936856,6.02059333763908,9.851254611413076,[5.52146268 6.19048789 7.67804548 4.69237731],[ 4.64695628  6.70307724  7.17464573  7.71504992 24.26749679  8.60030172]
15,True,9.143454981578916,11.255427343918631,15.966499729913158,[12.39295101 10.64988118 10.72344985],"[27.11801047 24.68324626  9.14345498 10.1896209  19.58475273  9.50707758
 11.53933518]"
16,True,5.954753302105477,13.569492479260168,8.070231280406873,[ 8.06325384  8.06189671 23.070388   21.29999003  7.35193381],[11.09102141  7.47464585  8.43867592  7.39205993  5.9547533 ]
17,True,10.764953072177153,21.267128629306583,12.798846046257715,[12.46706927 25.02168992 24.13578748 26.82746022 13.84520008 25.30556479],[12.02855772 14.18516027 14.21671312 10.76495307]
