fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
47,46.12,86.73469387755102,40.9,0.0,69.01676940917969
48,46.92,96.42857142857143,44.2,0.0,68.98412322998047
49,45.3,95.91836734693878,34.6,0.0,69.00588989257812
50,48.0,89.28571428571429,32.7,0.0,68.9615478515625
51,50.01,94.38775510204081,42.2,0.0,68.93299102783203
52,49.42,97.95918367346938,73.4,2.852090835571289,68.91716003417969
53,39.61,43.87755102040816,21.6,0.0,68.89138793945312
54,47.97,95.40816326530613,41.7,0.0,68.80337524414062
55,50.27,92.85714285714286,42.0,0.0,68.83842468261719
56,49.37,88.26530612244898,30.4,0.0,68.81038665771484
57,46.42,89.28571428571429,67.7,0.0,68.74533081054688
58,50.98,97.95918367346938,62.3,0.0,68.73370361328125
59,51.38,83.16326530612245,31.8,0.563799262046814,68.70650482177734
60,52.65,96.42857142857143,72.4,1.1108837127685547,68.63735961914062
61,49.39,85.20408163265306,36.0,0.0,68.62017059326172
62,51.43,84.18367346938776,47.2,0.0,68.5599136352539
63,52.81,89.28571428571429,51.4,0.0,68.52249145507812
64,55.43,86.73469387755102,57.3,1.4114447832107544,68.5216064453125
65,48.84,79.08163265306122,54.2,0.0,68.49529266357422
66,47.37,89.79591836734694,39.5,0.0,68.46358489990234
67,54.03,97.44897959183673,71.4,2.082078456878662,68.4452133178711
68,54.75,94.89795918367346,66.4,1.0860893726348877,68.44378662109375
69,55.04,95.40816326530613,68.6,0.0,68.3892593383789
70,55.77,90.3061224489796,62.5,0.0,68.33625793457031
71,53.09,97.44897959183673,85.0,0.7843782305717468,68.27555847167969
72,51.01,64.28571428571429,13.1,0.0,68.2170181274414
73,55.58,92.34693877551021,69.7,0.0,68.14603424072266
74,56.92,95.40816326530613,67.5,0.0,68.13346099853516
75,56.48,93.87755102040816,62.1,0.477394163608551,68.09516143798828
76,57.43,93.87755102040816,58.6,0.0,68.03181457519531
77,57.28,91.83673469387755,66.2,0.4411192536354065,67.96636199951172
78,57.59,91.83673469387755,66.8,0.0,67.91415405273438
79,58.58,92.34693877551021,68.4,0.7502380609512329,67.87945556640625
80,58.67,95.40816326530613,76.3,0.4853788912296295,67.82868957519531
81,57.52,83.6734693877551,48.7,0.3247569501399994,67.76945495605469
82,57.15,90.3061224489796,52.5,0.0,67.70514678955078
83,56.94,95.91836734693878,74.0,1.238388180732727,67.6784896850586
84,53.06,79.59183673469387,41.3,0.0,67.65957641601562
85,57.11,86.73469387755102,52.5,3.9247448444366455,67.6124267578125
86,57.92,84.18367346938776,51.7,0.0,67.61454772949219
87,58.97,94.89795918367346,67.7,0.0,67.59626770019531
88,56.94,87.75510204081633,45.5,0.0,67.57543182373047
89,59.44,93.36734693877551,72.9,0.0,67.52167510986328
90,58.71,92.34693877551021,54.2,0.0,67.50516510009766
91,61.47,91.3265306122449,67.2,0.0,67.46930694580078
92,60.41,94.89795918367346,73.1,0.5516291856765747,67.43038177490234
93,59.37,82.14285714285714,47.6,1.7526942491531372,67.39321899414062
94,51.92,83.6734693877551,29.1,0.0,67.35846710205078
95,59.09,93.36734693877551,85.5,3.4858412742614746,67.34355926513672
96,60.38,87.75510204081633,60.6,0.0,67.34436798095703
97,60.73,92.34693877551021,55.8,0.6746214628219604,67.3155288696289
98,61.32,87.75510204081633,55.7,0.0,67.27365112304688
99,62.12,91.83673469387755,75.1,0.0,67.22904968261719
100,60.76,87.24489795918367,81.1,0.0,67.20886993408203
